requestedCustomerNum,customerRequestedBillingNumber,customerRequestedLineNumber,customerRequestedServiceNumber,requestTimestamp
358,374,53947,8747,2018-06-18 15:41:01.890
358,186,22645,8852,2018-07-20 00:09:24.120
358,18,105506,10234,2018-12-24 04:23:12.920
358,102,10678,10807,2018-11-06 14:54:18.360
358,274,126010,12961,2018-10-29 08:37:34.520
359,274,127010,8278,2018-01-19 17:06:22.250
359,102,13752,8387,2018-11-16 11:33:28.490
359,374,77715,9985,2018-07-28 16:05:51.110
359,18,125844,10850,2018-01-10 15:04:32.180
359,186,29641,12718,2018-11-07 19:37:31.110
360,274,128010,7450,2018-09-02 04:02:10.520
360,186,37242,8940,2018-01-30 02:18:22.100
360,374,85832,11240,2018-04-21 21:11:27.060
360,18,126506,13732,2018-04-01 03:48:54.160
360,102,18774,13839,2018-04-28 21:01:34.040
361,374,103074,8233,2018-06-23 23:48:39.110
361,186,43645,10390,2018-01-16 01:46:22.410
361,18,127506,11052,2018-03-12 07:54:46.880
361,102,21254,12298,2018-08-27 07:54:03.460
361,249,20912,12344,2018-10-10 23:49:07.060
362,102,28015,8300,2018-02-13 00:55:02.580
362,18,128506,10796,2018-05-07 08:56:29.190
362,186,54636,10984,2018-01-10 07:02:28.080
362,361,53865,12651,2018-01-14 04:00:56.360
362,374,106832,13588,2018-04-02 15:52:55.910
363,186,64645,8248,2018-09-28 17:27:08.400
363,419,77020,10955,2018-01-12 06:56:04.040
363,19,1001,13215,2018-02-28 14:08:39.190
363,102,34752,13657,2018-11-29 05:30:55.370
363,275,6818,14549,2018-08-26 11:23:33.510
364,186,79242,8291,2018-12-07 09:00:01.490
364,275,11608,9517,2018-02-23 10:54:08.660
364,102,42254,10381,2018-10-12 06:46:16.880
364,375,7578,11265,2018-11-18 19:14:46.190
364,19,2667,14048,2018-04-29 02:53:43.460
365,186,85645,8024,2018-01-19 23:21:40.600
365,375,10462,11647,2018-02-21 20:31:55.660
365,275,13738,12766,2018-05-08 07:15:49.640
365,19,6773,13680,2018-10-18 21:38:07.540
365,102,52678,13948,2018-06-09 03:07:03.040
366,102,63254,7377,2018-10-23 18:08:46.450
366,375,16328,9774,2018-05-25 11:47:07.540
366,186,101656,10792,2018-06-29 06:00:23.450
366,19,15287,12212,2018-07-16 05:30:18.640
366,275,18282,12249,2018-09-25 03:28:05.450
367,186,106645,9516,2018-02-17 16:27:55.100
367,102,76752,10991,2018-02-06 03:03:33.160
367,275,22390,12989,2018-04-29 10:36:33.010
367,19,17107,13379,2018-09-17 02:16:37.570
368,19,17465,7830,2018-01-11 17:52:54.160
368,102,84254,9624,2018-02-12 10:50:15.590
368,338,42047,10057,2018-12-08 05:49:57.890
368,186,129645,11151,2018-10-04 09:56:40.460
368,387,64434,11852,2018-01-21 04:57:51.140
369,306,43391,10122,2018-06-21 04:47:39.940
369,187,99,10561,2018-02-10 22:29:44.230
369,102,102774,13153,2018-06-19 01:43:24.510
369,19,22001,13322,2018-10-04 18:11:11.610
369,275,34738,14198,2018-02-19 22:26:33.740
370,187,5486,8463,2018-03-01 07:41:08.280
370,102,105254,9261,2018-12-23 14:48:41.550
370,359,41963,9606,2018-08-27 06:18:15.620
370,19,27773,11910,2018-09-01 05:40:53.880
370,275,43390,13518,2018-08-23 14:55:39.730
371,275,53608,7424,2018-06-07 17:14:35.790
371,187,6463,7921,2018-12-21 05:14:16.540
371,375,52462,12732,2018-05-30 03:56:44.660
371,102,126254,13139,2018-02-12 14:05:36.470
371,19,36287,14073,2018-07-15 20:51:42.280
372,275,64390,7426,2018-12-23 08:19:33.120
372,375,63419,9850,2018-07-09 11:26:19.900
372,19,43001,11665,2018-07-20 12:01:41.660
372,187,10230,12046,2018-03-08 23:56:28.300
372,102,127254,14203,2018-01-19 19:19:28.530
373,187,14167,7505,2018-08-26 13:47:02.820
373,102,128254,8616,2018-04-11 00:42:06.230
373,19,59465,9765,2018-10-13 20:04:54.940
373,280,666,10976,2018-10-29 03:36:52.800
373,275,76738,12571,2018-04-10 00:55:21.500
374,103,368,10819,2018-05-17 05:24:30.410
374,187,17358,12331,2018-10-20 19:33:56.180
374,346,106351,12797,2018-06-29 23:35:26.210
374,377,36151,13448,2018-07-22 11:11:57.480
374,19,64001,13999,2018-02-09 18:05:30.990
375,375,128419,8082,2018-03-23 08:23:54.000
375,19,78287,9116,2018-03-22 03:57:16.310
375,275,102282,9382,2018-07-28 09:05:49.080
375,103,2900,13873,2018-08-21 20:58:09.020
375,187,21099,14099,2018-02-17 01:08:06.660
376,376,562,8074,2018-12-24 15:22:06.110
376,187,27463,9284,2018-03-18 17:32:08.480
376,19,85001,9399,2018-04-30 14:23:36.190
376,103,7051,12000,2018-11-19 10:11:23.510
376,275,106390,13942,2018-07-03 05:24:16.910
377,19,101107,8752,2018-11-20 02:22:28.710
377,187,35167,11360,2018-10-23 05:43:04.040
377,378,53257,13443,2018-06-16 21:30:50.770
377,275,129390,13892,2018-11-04 09:41:10.230
377,103,10006,14049,2018-06-16 05:52:56.890
378,187,42099,10307,2018-08-09 02:21:19.180
378,376,7157,10425,2018-03-16 11:49:09.120
378,103,14040,12129,2018-12-17 19:27:41.300
378,19,106001,12449,2018-01-20 16:32:31.290
378,380,27632,14572,2018-02-27 23:57:12.350
379,276,5676,7640,2018-09-29 20:41:49.290
379,187,52230,10667,2018-04-12 20:21:43.190
379,103,17581,10680,2018-10-02 22:36:17.250
379,376,11542,11305,2018-02-17 07:52:51.460
379,19,129001,12671,2018-05-08 00:34:12.040
380,276,6929,11610,2018-11-22 09:06:40.590
380,376,17601,12885,2018-03-26 11:05:39.380
380,103,21368,13021,2018-04-08 17:00:42.150
380,20,181,13483,2018-07-29 05:35:52.170
380,187,63099,14216,2018-10-04 04:26:57.750
381,304,53327,7669,2018-06-28 03:33:41.740
381,187,77167,8302,2018-01-12 08:57:51.100
381,20,2648,9894,2018-03-18 09:07:15.030
381,103,28051,10100,2018-11-18 18:24:48.780
381,372,106349,13399,2018-08-31 05:00:25.740
382,276,13691,8157,2018-06-17 20:11:46.700
382,20,6575,9973,2018-08-01 07:39:31.440
382,187,84099,13592,2018-04-21 20:29:10.190
382,378,7285,14110,2018-12-06 16:19:48.960
382,103,35040,14289,2018-10-03 09:49:50.640
383,187,101358,10677,2018-05-07 05:50:36.630
383,304,103337,11895,2018-03-23 15:41:17.250
383,20,10094,12151,2018-01-24 13:09:37.060
383,103,42368,12427,2018-02-20 11:41:09.280
383,276,18822,13529,2018-04-16 09:46:50.830
384,103,52006,9959,2018-04-10 07:54:31.690
384,20,14253,10853,2018-01-09 22:21:01.890
384,187,105099,11958,2018-02-01 19:14:45.460
384,376,42562,12443,2018-03-12 21:15:17.940
384,276,21656,14372,2018-12-20 21:29:56.180
385,20,17053,9824,2018-08-16 13:05:06.820
385,276,27929,9923,2018-12-22 20:36:53.730
385,187,126099,10897,2018-10-14 11:47:30.480
385,103,63368,12113,2018-06-08 00:12:05.570
385,376,63562,13310,2018-08-18 07:10:38.960
386,376,76819,8504,2018-01-14 11:51:18.590
386,103,77040,8647,2018-06-12 03:00:40.520
386,20,20760,9899,2018-10-08 02:11:48.080
386,276,34691,12404,2018-02-25 03:00:17.030
386,347,84426,14055,2018-02-14 06:37:12.610
387,103,84368,7528,2018-09-02 14:10:34.840
387,20,21181,9437,2018-12-17 03:25:56.300
387,187,128099,10148,2018-04-21 17:39:03.630
387,276,42656,11099,2018-09-01 11:05:07.930
387,341,42265,13145,2018-07-26 06:58:00.950
388,20,27575,9003,2018-02-23 12:08:55.500
388,276,52421,9481,2018-07-31 10:19:12.380
388,103,101581,10225,2018-11-20 02:52:21.360
388,437,10386,11673,2018-07-04 20:32:28.940
388,188,31,12791,2018-11-30 16:34:09.840
389,20,35253,7972,2018-06-08 09:15:20.800
389,188,5006,10129,2018-05-24 09:38:46.050
389,276,63656,13594,2018-01-24 15:12:02.730
389,103,105368,13630,2018-12-07 21:24:51.560
390,376,127562,8148,2018-04-16 10:24:50.130
390,276,76691,8508,2018-05-22 20:04:16.830
390,20,41760,10389,2018-02-12 03:59:52.000
390,188,6493,13694,2018-09-19 03:13:07.500
390,103,126368,13757,2018-05-31 08:25:48.570
391,377,876,7631,2018-09-19 02:59:19.230
391,276,84656,7779,2018-02-12 05:42:26.310
391,20,42181,13332,2018-03-04 05:09:59.810
391,103,127368,14134,2018-06-04 10:02:37.550
391,188,10114,14368,2018-07-23 10:19:20.810
392,20,52094,10249,2018-08-12 08:55:17.180
392,103,128368,11322,2018-06-04 15:01:40.260
392,188,13834,13651,2018-07-08 03:23:26.520
392,276,102822,14284,2018-01-25 22:51:14.300
393,20,62760,8754,2018-05-25 02:45:33.090
393,276,105656,9835,2018-05-07 19:12:09.520
393,104,782,9969,2018-05-03 12:06:37.150
393,188,17210,11493,2018-09-26 08:43:47.500
393,221,44321,14020,2018-05-12 02:29:53.210
394,188,21031,9278,2018-10-16 20:56:03.620
394,104,4461,9839,2018-11-18 04:03:54.150
394,276,126656,10922,2018-08-18 07:40:58.750
394,20,63181,11892,2018-11-22 06:58:55.100
395,276,127656,11679,2018-05-31 10:31:54.590
395,104,7425,13098,2018-11-06 00:39:36.180
395,20,77253,14054,2018-03-19 13:31:46.300
395,188,27493,14121,2018-10-04 03:22:31.970
396,20,84181,7644,2018-05-02 13:45:58.170
396,276,128656,9329,2018-04-21 07:42:22.760
396,350,43203,10899,2018-06-14 03:51:25.420
396,188,34834,11701,2018-08-05 21:02:25.290
396,104,10535,13016,2018-06-23 13:28:40.990
397,104,14543,8025,2018-07-01 13:13:20.260
397,188,42031,8692,2018-12-07 12:25:28.320
397,277,1627,11675,2018-05-13 11:48:35.980
397,20,101053,11965,2018-10-19 20:43:45.720
398,20,105181,9130,2018-05-28 23:00:42.440
398,104,17270,9521,2018-10-05 11:47:09.490
398,188,52114,10289,2018-03-14 09:37:32.030
398,277,3210,11918,2018-03-23 12:09:20.510
398,377,63876,12118,2018-04-15 05:30:52.440
399,20,125760,8827,2018-04-09 14:56:06.810
399,377,84876,9317,2018-11-14 14:41:39.360
399,277,7588,10543,2018-08-24 02:38:44.680
399,188,63031,12176,2018-04-02 03:59:04.420
399,104,21782,14176,2018-10-16 13:52:58.580
400,188,76834,7834,2018-09-04 12:22:58.080
400,20,126181,10075,2018-05-11 00:20:29.230
400,277,11339,13740,2018-10-22 14:21:51.110
400,104,28425,14411,2018-10-02 17:32:18.180
401,407,35155,7351,2018-06-24 16:36:12.250
401,277,15467,9637,2018-09-13 06:18:16.660
401,20,127181,10130,2018-03-07 06:02:53.710
401,383,17622,12912,2018-01-10 08:37:54.270
401,104,35543,13036,2018-10-18 16:10:23.300
402,188,101210,10660,2018-10-05 13:15:17.600
402,349,10361,11885,2018-11-26 01:31:48.410
402,104,42782,11981,2018-08-19 09:21:05.760
402,20,128181,13369,2018-09-01 16:58:11.120
402,277,17421,14688,2018-05-29 16:44:56.600
403,377,127876,7656,2018-03-10 03:12:58.560
403,104,52535,8582,2018-11-28 16:29:37.910
403,188,105031,11193,2018-11-03 01:03:54.890
403,277,22627,12457,2018-07-21 21:22:41.720
403,21,546,14440,2018-12-18 23:43:18.090
404,104,63782,10262,2018-04-06 14:08:59.810
404,21,3654,11715,2018-08-19 15:21:04.330
404,188,126031,12036,2018-07-07 23:52:55.560
404,277,36467,13452,2018-10-15 10:26:34.320
405,104,77543,8810,2018-10-06 08:11:13.420
405,269,85098,11266,2018-08-05 10:50:45.990
405,277,43627,11437,2018-04-03 20:39:24.570
405,21,6444,13221,2018-06-11 02:47:42.950
405,188,127031,13284,2018-11-21 02:23:28.030
406,21,10590,9315,2018-04-12 22:54:31.610
406,188,128031,14161,2018-03-21 11:50:33.170
406,277,53339,14363,2018-04-17 22:45:36.000
406,104,84782,14448,2018-01-25 16:19:45.420
407,277,64627,8938,2018-07-13 11:53:14.640
407,104,101270,10437,2018-02-16 16:39:21.140
407,189,359,11677,2018-12-12 06:34:02.610
407,21,14784,11943,2018-11-12 20:25:12.280
408,104,105782,8867,2018-08-27 05:32:21.970
408,21,17766,10346,2018-11-26 00:41:50.630
408,189,3053,10519,2018-07-08 18:18:53.730
408,277,78467,12518,2018-11-26 12:15:25.760
408,378,17976,14517,2018-11-23 04:50:39.520
409,21,20867,11500,2018-09-28 17:40:04.450
409,378,28285,12164,2018-07-03 18:17:40.040
409,104,126782,12222,2018-11-03 17:33:33.150
409,189,6952,12373,2018-07-26 11:14:11.540
409,277,85627,12579,2018-06-23 06:08:21.810
410,189,10311,9124,2018-07-20 17:30:37.520
410,21,21546,10979,2018-12-04 12:00:16.290
410,104,127782,12515,2018-10-20 18:38:19.140
410,277,101421,13656,2018-10-19 22:44:49.960
410,418,44073,13742,2018-09-13 00:29:59.360
411,104,128782,8836,2018-09-07 15:32:01.010
411,21,27444,9448,2018-09-06 23:16:22.680
411,378,63375,9505,2018-05-16 04:57:15.140
411,277,106627,12436,2018-04-10 17:12:03.710
411,189,15370,12781,2018-05-29 09:09:42.230
412,378,79130,8003,2018-12-16 23:44:53.870
412,189,17354,9728,2018-05-28 08:53:33.410
412,277,129627,11252,2018-06-25 16:53:29.410
412,105,139,11807,2018-09-14 02:15:09.920
412,21,35784,11968,2018-10-06 04:35:29.440
413,189,21359,8231,2018-10-22 04:00:28.860
413,21,41867,11143,2018-04-05 21:54:14.100
413,105,3429,11207,2018-05-04 00:07:58.650
413,378,84375,12931,2018-11-30 03:15:30.880
413,278,1876,13668,2018-05-15 11:38:15.200
414,385,126468,8158,2018-11-17 02:49:31.710
414,21,42546,9577,2018-08-30 00:26:28.290
414,378,126375,13457,2018-02-28 05:35:00.860
414,189,27952,14397,2018-09-10 11:14:31.310
414,105,6816,14553,2018-01-30 13:19:55.180
415,105,11210,9726,2018-10-17 01:59:55.650
415,189,36370,12480,2018-09-12 01:42:16.190
415,278,7327,13301,2018-12-24 06:47:07.620
415,21,52590,14690,2018-12-19 08:24:42.180
416,105,16363,9011,2018-05-23 04:35:16.700
416,278,10196,9259,2018-11-25 23:11:10.570
416,189,42359,10302,2018-11-20 08:00:34.360
416,21,62867,11875,2018-09-05 18:16:51.570
417,105,18234,7995,2018-03-31 19:00:33.540
417,278,14381,8985,2018-07-15 07:46:35.520
417,21,63546,12175,2018-11-30 19:46:37.670
417,189,52311,12938,2018-12-19 02:10:35.040
418,278,17347,8236,2018-09-26 23:15:54.500
418,189,63359,9180,2018-04-26 06:53:05.280
418,105,21139,11942,2018-09-17 01:50:12.680
418,21,77784,13516,2018-02-12 03:29:29.760
418,379,4563,14226,2018-02-13 09:18:01.170
419,278,20905,7871,2018-09-20 02:41:26.640
419,105,27816,8218,2018-11-24 02:13:28.440
419,189,78370,10137,2018-11-03 09:34:36.320
419,379,7429,12998,2018-11-03 03:16:33.830
419,21,84546,14120,2018-05-13 17:02:11.250
420,379,12387,8095,2018-01-26 16:21:38.410
420,278,22876,9531,2018-05-29 01:40:38.120
420,105,37363,9537,2018-07-07 00:54:51.270
420,189,84359,9901,2018-01-17 20:39:47.900
420,21,101766,10241,2018-10-15 12:33:08.650
421,379,13794,9058,2018-11-06 11:10:36.160
421,105,42139,10833,2018-02-10 15:41:09.000
421,278,28327,12884,2018-03-16 09:12:54.680
421,21,105546,13152,2018-05-25 06:17:56.550
421,189,101354,13341,2018-02-27 15:12:50.490
422,105,53210,11003,2018-07-22 15:56:30.680
422,21,125867,12012,2018-11-25 12:41:04.320
422,278,35381,13262,2018-05-12 11:30:49.610
422,189,105359,14071,2018-12-18 15:30:28.760
423,105,63139,8917,2018-01-18 02:46:23.730
423,278,41905,9921,2018-01-17 00:04:31.130
423,189,126359,11484,2018-09-18 14:32:59.530
423,379,23247,11787,2018-05-13 14:54:49.950
423,21,126546,13820,2018-09-13 00:51:08.090
424,278,43876,11039,2018-12-06 18:35:09.320
424,379,28429,11280,2018-11-25 03:16:16.520
424,189,127359,11390,2018-06-16 23:03:12.350
424,105,79363,12134,2018-09-25 00:45:33.310
424,21,127546,13031,2018-05-09 03:13:44.330
425,278,52196,7356,2018-08-10 01:04:08.210
425,21,128546,9302,2018-09-11 07:09:21.520
425,189,128359,13140,2018-09-13 07:37:59.550
425,105,84139,13653,2018-04-20 14:39:09.160
425,383,27608,13867,2018-12-24 07:20:55.710
426,105,102234,9692,2018-09-12 02:39:19.950
426,297,35527,10184,2018-07-13 00:49:42.700
426,22,662,11486,2018-04-01 14:30:54.630
426,190,81,11519,2018-03-15 02:28:26.560
426,278,62905,12726,2018-12-22 01:35:17.330
427,22,2776,7781,2018-04-07 06:52:45.700
427,379,54387,11211,2018-12-16 11:58:58.140
427,190,6099,11621,2018-09-13 02:22:51.040
427,105,105139,13514,2018-07-06 03:55:19.920
427,278,64876,13715,2018-09-30 16:14:53.830
428,278,77381,8920,2018-09-24 07:06:34.890
428,190,6606,9041,2018-06-23 13:32:14.600
428,105,126139,9607,2018-10-09 03:26:27.560
428,379,65247,13194,2018-05-17 02:24:44.930
428,22,6611,13723,2018-06-20 18:35:10.970
429,278,85876,7727,2018-11-11 15:43:26.950
429,105,127139,8928,2018-08-31 09:52:08.980
429,22,9869,10793,2018-03-12 15:08:03.710
429,403,105680,11333,2018-02-23 04:02:30.040
429,190,10551,11639,2018-11-10 10:32:17.160
430,22,13582,8778,2018-07-20 13:04:11.810
430,278,101347,11550,2018-09-30 22:44:45.100
430,190,14394,13941,2018-08-17 02:52:41.790
430,105,128139,14315,2018-04-01 18:18:10.690
431,106,585,7966,2018-09-27 20:06:02.030
431,340,6571,8247,2018-11-08 01:05:35.800
431,278,106876,10084,2018-08-15 05:17:29.440
431,190,19312,12187,2018-08-10 06:06:09.940
431,22,18642,14164,2018-10-19 20:46:35.860
432,22,21662,12213,2018-01-30 14:04:57.730
432,190,21081,12746,2018-04-20 20:42:45.590
432,308,105451,13808,2018-05-05 20:13:05.660
432,106,4968,14193,2018-06-07 16:11:51.030
432,278,125905,14415,2018-12-12 06:26:09.520
433,190,27606,10417,2018-07-29 03:38:53.810
433,278,129876,10828,2018-06-26 23:50:38.700
433,22,27611,13798,2018-08-02 15:32:36.020
433,106,8029,14019,2018-09-04 01:03:26.230
433,380,10410,14103,2018-02-27 10:17:41.320
434,380,21280,7438,2018-07-09 13:59:40.430
434,22,34582,8261,2018-08-22 21:18:17.210
434,106,9912,8399,2018-07-09 05:43:03.230
434,279,192,8995,2018-05-05 04:44:03.100
434,190,35394,11262,2018-01-11 02:43:51.730
435,22,42662,8939,2018-12-20 04:30:19.770
435,106,16540,9133,2018-07-21 21:57:53.490
435,279,3767,11345,2018-08-31 14:52:45.570
435,190,42081,14437,2018-07-24 22:37:46.680
436,106,17271,8796,2018-07-12 23:05:12.100
436,317,35564,9924,2018-02-05 03:42:47.580
436,22,51869,10012,2018-11-14 20:35:26.050
436,190,52551,10193,2018-07-21 06:30:00.170
436,279,7570,10820,2018-02-03 13:23:30.160
437,22,63662,10416,2018-09-18 07:18:46.980
437,279,10187,11672,2018-07-31 23:05:28.540
437,190,63081,13156,2018-09-06 22:57:05.120
437,380,52410,13282,2018-07-08 08:59:48.400
437,106,21585,13801,2018-07-15 12:19:48.620
438,106,29029,8721,2018-03-16 16:45:08.550
438,22,76582,11103,2018-09-04 09:44:38.980
438,190,77394,12977,2018-08-24 11:56:21.510
438,279,14367,13344,2018-06-28 19:27:58.580
439,380,84280,8094,2018-08-31 15:29:54.870
439,190,84081,10740,2018-01-23 12:00:51.370
439,106,37540,11960,2018-01-29 21:47:10.510
439,279,21192,12626,2018-06-16 12:47:36.790
439,22,84662,13385,2018-11-26 07:27:33.970
440,342,7342,7539,2018-08-30 18:56:01.340
440,190,103312,8538,2018-12-01 18:49:56.630
440,22,102642,9613,2018-08-04 12:22:58.480
440,279,28570,10960,2018-11-15 06:36:06.970
440,106,42585,13691,2018-08-07 19:45:02.190
441,22,105662,10681,2018-01-11 11:18:51.870
441,106,51912,12029,2018-03-15 04:54:14.240
441,190,105081,12339,2018-10-12 18:36:51.180
441,279,35367,14047,2018-06-28 16:21:58.890
442,190,126081,9966,2018-11-20 15:17:44.030
442,380,127280,10135,2018-09-12 06:17:59.260
442,106,63585,11520,2018-11-21 09:24:07.060
442,22,126662,11613,2018-01-29 04:17:44.670
443,190,127081,9757,2018-06-29 06:44:03.650
443,370,27845,9776,2018-12-17 01:51:18.880
443,106,79540,10451,2018-07-30 01:16:25.170
443,22,127662,11150,2018-11-11 21:27:31.540
443,279,52187,13960,2018-03-19 22:59:28.830
444,190,128081,8220,2018-01-29 18:17:52.330
444,106,84585,9934,2018-12-02 18:58:07.690
444,381,1621,10308,2018-06-14 04:27:18.840
444,22,128662,13049,2018-05-06 20:57:53.310
444,279,63192,14210,2018-10-04 00:50:00.910
445,106,101271,8486,2018-11-14 00:37:09.210
445,385,7230,10724,2018-10-20 04:05:45.420
445,279,77367,10915,2018-12-03 15:13:34.930
445,23,1478,12289,2018-10-12 12:36:42.320
445,191,250,13131,2018-10-23 07:41:13.110
446,106,105585,7429,2018-02-06 00:02:58.340
446,191,7590,8541,2018-02-23 02:47:38.930
446,23,3686,9438,2018-10-25 16:13:08.920
446,279,101989,10450,2018-12-21 10:39:05.400
446,381,10896,13463,2018-12-11 16:03:21.940
447,351,63661,7464,2018-03-14 07:52:16.180
447,23,7326,8366,2018-05-21 18:30:13.960
447,279,105192,8637,2018-08-11 07:00:15.230
447,106,126585,10149,2018-12-19 18:00:30.250
447,191,10058,14234,2018-06-21 13:05:42.050
448,106,127585,7746,2018-02-07 07:28:36.320
448,191,11767,7958,2018-09-24 19:27:02.720
448,279,126192,8639,2018-10-23 13:41:48.740
448,246,84778,11711,2018-09-07 21:33:47.040
448,23,12830,13492,2018-04-23 19:07:48.970
449,279,127192,9647,2018-11-18 00:56:32.510
449,191,14195,11453,2018-12-16 21:35:09.860
449,23,13473,11612,2018-10-10 23:48:58.980
449,381,28744,11652,2018-01-22 03:56:48.500
449,106,128585,13303,2018-01-29 06:12:58.440
450,107,112,7679,2018-11-16 07:35:28.390
450,191,18069,11803,2018-01-14 20:31:19.890
450,23,19279,12393,2018-08-17 07:21:00.480
450,279,128192,13127,2018-05-27 18:18:56.920
450,321,3920,14566,2018-02-13 20:54:29.560
451,385,42468,8122,2018-08-07 05:01:34.700
451,191,21250,9128,2018-07-11 16:02:56.530
451,23,22478,10523,2018-10-29 11:10:11.060
451,107,3754,12334,2018-09-06 01:06:10.570
451,381,43621,12517,2018-09-21 01:12:26.210
452,191,32767,9026,2018-02-02 14:26:57.080
452,280,3002,9111,2018-07-13 15:26:40.890
452,107,7363,10064,2018-07-31 17:13:00.710
452,381,76919,10598,2018-04-26 00:00:44.360
452,23,28326,11908,2018-04-17 09:58:15.230
453,191,35195,7745,2018-12-25 12:17:00.730
453,107,14531,10405,2018-12-25 14:43:27.580
453,280,7274,11054,2018-04-24 17:05:13.550
453,23,34473,11754,2018-06-28 20:56:53.190
454,280,11749,8190,2018-05-28 19:43:12.240
454,107,17686,8533,2018-05-17 23:01:57.420
454,381,106621,11720,2018-06-04 00:30:25.250
454,23,43478,12017,2018-07-05 09:16:10.600
454,191,42250,12258,2018-02-18 17:00:16.230
455,107,17911,9401,2018-05-10 23:52:42.180
455,23,54830,10986,2018-11-16 08:57:45.550
455,394,106790,12941,2018-05-16 13:42:47.170
455,381,129621,13686,2018-12-02 07:59:36.930
455,280,13712,14083,2018-06-03 05:24:06.940
456,428,128835,8893,2018-04-11 00:23:07.660
456,23,64478,10373,2018-08-22 22:02:23.780
456,191,63250,11602,2018-06-27 13:54:31.670
456,238,35365,12613,2018-10-20 23:14:10.670
456,107,21112,14624,2018-11-12 06:16:43.160
457,23,76473,11962,2018-08-06 06:12:35.670
457,280,21666,12510,2018-11-16 21:48:51.160
457,107,28363,12562,2018-03-28 23:39:13.590
457,382,9819,13028,2018-09-01 02:37:31.880
