actionFeedbackNumber,actionEmployeeNum,progressStartTime,progressFinishTime
2280,29,2019-03-01 00:25:14.550,2019-04-12 14:29:13.200
2281,13,2019-05-20 18:49:15.080,2019-06-06 00:29:41.730
2282,26,2018-01-20 13:32:21.700,
2283,22,2019-09-30 23:42:22.800,2019-10-22 07:12:35.700
2284,25,2017-07-21 05:03:31.380,2017-08-27 17:31:31.400
2285,45,2017-04-19 15:33:21.560,2017-05-05 16:23:06.150
2286,7,2019-03-10 01:44:36.260,
2287,29,2017-03-11 14:33:07.330,
2288,23,2018-03-23 01:01:20.360,2018-04-19 10:05:36.590
2289,19,2017-11-04 15:53:15.840,2017-11-27 18:56:16.560
2290,17,2017-08-11 12:25:08.050,2017-09-29 05:08:52.830
2291,23,2018-07-23 23:02:47.320,2018-08-29 20:51:34.560
2292,2,2019-09-24 01:43:52.620,2019-11-12 16:52:19.480
2293,23,2019-10-30 15:10:26.710,2019-11-12 11:15:10.080
2294,7,2018-03-17 18:46:34.060,2018-04-04 16:58:22.610
2295,2,2017-06-28 20:41:33.960,2017-07-25 17:09:05.640
2296,21,2017-05-14 01:41:19.380,2017-05-30 18:11:47.150
2297,2,2018-08-10 07:47:50.360,2018-09-21 08:43:17.980
2298,19,2017-05-13 19:46:13.500,2017-06-02 18:56:56.700
2299,24,2018-10-09 13:58:16.060,2018-10-23 22:07:30.810
2300,36,2017-09-01 00:27:54.370,
2301,16,2017-03-24 23:54:54.410,2017-04-09 12:49:21.540
2302,6,2018-06-05 17:07:39.240,2018-07-12 12:15:45.890
2303,36,2019-05-12 07:20:53.650,2019-06-15 23:26:51.740
2304,20,2017-07-04 16:00:41.440,2017-08-06 15:27:51.280
2305,4,2019-06-18 02:09:49.680,
2306,18,2017-08-15 02:42:12.650,2017-08-27 15:27:08.570
2307,1,2019-07-28 05:35:11.920,2019-08-17 02:22:06.450
2308,23,2018-03-22 22:29:16.690,2018-04-11 19:50:29.140
2309,9,2017-05-21 21:56:24.830,2017-07-04 19:24:45.800
2310,26,2017-05-10 06:04:28.380,2017-06-07 18:21:26.140
2311,41,2019-08-10 01:01:58.390,2019-09-28 00:14:46.420
2312,4,2017-02-12 09:24:19.070,2017-03-03 10:17:01.030
2313,25,2017-03-25 14:46:24.710,2017-04-07 10:21:08.140
2314,30,2018-02-27 21:38:49.760,
2315,39,2019-06-02 10:02:33.730,2019-07-14 04:21:03.240
2316,17,2019-09-03 01:10:15.440,2019-09-08 23:02:05.680
2317,3,2019-06-23 13:49:47.380,2019-08-07 04:56:50.050
2318,44,2017-12-14 14:07:51.300,2017-12-26 06:04:20.680
2319,16,2018-03-12 06:30:35.980,2018-03-29 21:16:36.990
2320,4,2018-01-20 19:14:56.020,2018-03-02 00:26:19.320
2321,11,2018-09-18 20:53:00.420,2018-10-12 10:04:09.100
2322,17,2019-12-11 17:36:54.470,2020-01-21 18:02:45.080
2323,14,2018-02-13 22:42:27.580,
2324,7,2018-08-11 07:11:19.240,
2325,18,2017-09-02 00:45:08.990,
2326,42,2017-01-31 03:00:40.040,
2327,45,2017-05-16 20:50:23.300,2017-07-04 10:44:25.730
2328,25,2018-07-23 22:51:42.360,2018-09-02 09:54:33.890
2329,23,2019-10-26 02:03:11.210,2019-11-22 17:52:30.810
2330,1,2018-09-11 18:20:36.440,
2331,18,2019-10-03 20:42:01.190,2019-10-31 02:39:59.400
2332,29,2018-02-17 13:40:06.520,2018-03-16 05:29:46.870
2333,45,2018-03-13 22:59:52.060,2018-03-31 13:21:19.910
2334,49,2017-01-20 08:40:27.300,2017-03-09 19:49:57.450
2335,13,2017-10-18 23:37:53.330,2017-10-25 00:43:24.150
2336,8,2019-01-30 04:43:51.340,2019-03-04 01:59:50.150
2337,40,2019-09-26 06:22:44.920,2019-10-01 20:40:56.110
2338,3,2019-07-13 12:44:08.110,2019-08-11 06:09:13.410
2339,21,2019-01-13 22:16:48.440,2019-02-13 17:15:54.040
2340,27,2018-03-22 03:49:21.620,2018-03-23 03:27:42.340
2341,7,2019-10-25 22:46:35.380,
2342,6,2018-04-07 08:02:23.890,2018-05-02 18:08:48.830
2343,15,2019-09-25 10:07:02.490,2019-10-03 12:19:51.210
2344,43,2019-01-02 01:42:44.950,2019-01-31 10:32:31.930
2345,26,2019-09-16 07:51:51.150,2019-10-02 13:26:07.410
2346,19,2018-02-20 23:10:41.340,2018-03-31 03:01:18.860
2347,28,2018-02-02 00:45:32.530,2018-03-04 00:56:58.620
2348,43,2017-12-19 00:28:04.500,
2349,19,2018-05-02 13:16:54.680,
2350,35,2018-11-22 23:15:15.200,2018-11-27 18:34:28.010
2351,18,2018-07-11 18:13:58.220,2018-08-07 10:35:00.640
2352,9,2018-12-10 12:02:49.360,
2353,3,2019-03-27 05:57:18.030,
2354,21,2018-08-10 12:18:25.930,2018-08-11 01:43:38.800
2355,26,2017-03-22 09:45:11.840,2017-04-28 19:21:06.410
2356,50,2017-06-08 10:20:12.210,2017-06-26 01:53:05.070
2357,42,2017-10-13 18:12:30.840,2017-10-22 14:18:39.480
2358,30,2019-02-28 09:59:50.030,2019-04-18 12:20:40.010
2359,2,2019-11-22 20:38:27.580,2020-01-11 08:41:22.890
2360,13,2018-05-15 07:57:17.430,2018-06-12 19:37:31.330
2361,24,2017-06-03 07:01:14.730,
2362,27,2017-09-30 13:24:08.910,
2363,1,2018-11-24 05:36:25.170,2018-11-29 14:32:32.940
2364,34,2018-11-05 05:21:21.080,2018-11-11 21:19:34.560
2365,8,2019-04-12 15:49:56.720,2019-04-19 21:11:31.140
2366,13,2018-08-23 17:06:49.310,
2367,10,2019-08-18 04:22:49.070,2019-08-23 20:11:12.430
2368,27,2019-03-14 07:29:48.670,2019-03-29 20:04:05.710
2369,17,2017-11-05 01:38:33.230,
2370,32,2017-10-02 15:17:27.690,2017-10-20 21:12:00.950
2371,27,2019-01-20 23:32:23.700,2019-02-14 00:39:49.110
2372,1,2018-01-22 15:12:50.030,2018-01-26 14:27:51.660
2373,23,2019-01-30 02:45:58.160,2019-02-17 01:07:38.800
2374,39,2017-12-08 13:35:57.340,
2375,48,2019-06-29 20:49:46.330,2019-07-28 16:56:38.010
2376,5,2019-02-04 12:18:08.510,2019-03-23 05:58:24.880
2377,3,2018-01-05 09:18:16.530,2018-01-16 12:05:24.010
2378,21,2017-09-08 21:12:48.080,2017-09-13 15:12:46.710
2379,32,2018-06-30 19:33:22.120,2018-08-16 08:15:29.520
2380,50,2017-07-12 12:58:34.500,2017-07-29 09:23:27.760
2381,14,2019-08-12 05:42:25.330,2019-08-29 06:15:16.260
2382,2,2017-04-22 10:32:02.910,2017-06-01 17:42:36.150
2383,6,2019-11-22 08:03:36.810,2020-01-09 12:58:34.460
2384,38,2018-12-01 14:40:00.170,2018-12-08 23:36:28.270
2385,8,2019-01-06 05:09:57.970,
2386,10,2017-07-09 06:20:32.480,2017-07-23 04:28:15.300
2387,26,2017-11-13 08:04:08.300,2017-11-22 19:55:07.120
2388,25,2019-02-24 03:54:43.710,2019-04-10 16:16:12.890
2389,23,2017-03-23 20:12:23.840,
2390,14,2019-07-12 10:33:00.700,
2391,16,2018-09-25 22:09:34.870,2018-11-04 01:32:50.500
2392,11,,
2393,1,2019-06-23 11:48:11.210,2019-06-25 09:18:11.720
2394,9,2017-05-01 21:52:10.270,
2395,4,2017-06-03 01:54:40.400,2017-06-23 13:36:24.380
2396,30,2019-09-29 20:20:41.690,2019-10-23 12:03:49.360
2397,6,2019-08-19 08:35:24.520,2019-09-01 21:40:03.080
2398,31,2017-11-04 08:17:20.420,2017-11-06 15:48:29.730
2399,35,2018-04-14 08:51:54.440,2018-05-01 05:02:51.510
2400,13,2019-10-09 13:40:00.460,2019-10-21 12:47:22.360
2401,10,2019-12-04 02:56:03.940,2020-01-14 03:42:19.080
2402,2,2019-09-25 13:45:46.290,2019-10-17 01:00:45.150
2403,27,2019-06-12 07:57:31.230,2019-07-30 14:38:29.500
2404,38,2019-09-12 06:54:16.360,2019-10-29 13:05:37.230
2405,8,2017-12-06 05:32:40.470,2017-12-30 21:50:22.110
2406,17,2019-12-10 14:56:08.000,2020-01-06 05:04:51.660
2407,37,2017-01-31 08:42:13.500,2017-02-07 19:08:41.200
2408,15,2017-10-13 22:00:09.920,2017-11-13 13:11:48.980
2409,1,2019-07-13 03:26:29.570,
2410,21,2019-11-03 18:54:55.150,2019-11-16 17:15:00.930
2411,47,2017-05-27 02:12:06.940,2017-06-21 11:07:09.910
2412,21,2017-06-21 09:20:24.020,
2413,48,2019-06-25 12:37:48.880,2019-07-02 14:33:43.180
2414,3,2018-07-01 13:11:13.080,2018-07-21 03:09:25.220
2415,49,2018-08-25 04:09:10.860,2018-10-04 14:34:01.080
2416,22,2019-03-28 04:41:07.090,2019-05-12 19:02:00.620
2417,21,2019-04-28 11:17:34.240,2019-04-29 13:45:34.050
2418,13,2018-05-10 13:15:22.980,
2419,26,2018-07-03 10:11:47.130,2018-07-17 08:51:08.760
2420,49,2018-01-06 14:12:53.950,2018-02-09 14:43:21.530
2421,37,2018-02-12 10:11:40.000,2018-04-01 20:02:23.020
2422,35,2019-01-17 01:09:30.780,
2423,1,2017-06-07 22:15:15.910,2017-07-05 21:46:19.860
2424,4,2018-06-14 09:22:41.590,2018-07-23 22:05:45.560
2425,16,2017-10-17 15:45:06.540,2017-12-02 10:05:48.320
2426,17,2019-09-15 08:43:28.650,2019-09-21 22:24:59.050
2427,50,2018-12-04 09:56:45.420,2018-12-22 22:59:22.100
2428,14,2018-06-21 16:35:49.280,2018-08-06 11:43:46.850
2429,36,2019-11-19 23:38:49.320,2020-01-05 15:35:21.820
2430,18,2018-07-30 17:09:32.420,2018-08-08 18:35:59.590
2431,50,2019-11-05 04:49:18.410,
2432,22,2018-04-19 03:37:13.250,2018-05-01 20:35:04.370
2433,36,2019-09-09 15:08:09.380,
2434,20,2019-05-04 21:13:41.300,
2435,40,2019-10-05 05:06:20.740,2019-11-10 23:12:54.860
2436,13,,
2437,26,2019-08-19 17:35:50.520,
2438,19,2017-02-02 03:16:08.590,2017-03-23 03:28:19.340
2439,30,2018-03-18 11:37:38.270,2018-05-05 23:05:15.860
2440,42,2019-06-17 00:38:48.690,2019-07-01 20:11:53.280
2441,23,2018-08-29 19:40:58.940,2018-09-03 13:29:36.590
2442,12,2018-11-22 17:28:47.310,2018-12-07 11:01:24.890
2443,2,2018-09-05 03:41:29.010,2018-09-15 18:44:55.490
2444,3,2018-04-21 01:30:18.650,2018-04-21 13:19:51.410
2445,17,2018-05-02 11:32:47.710,2018-05-06 10:28:13.020
2446,45,2019-09-21 06:02:57.400,
2447,14,2018-02-25 06:02:04.450,2018-04-10 18:23:55.230
2448,48,2019-09-15 15:43:48.740,
2449,11,2017-03-02 13:58:29.810,2017-04-08 22:40:10.410
2450,33,2017-05-26 22:28:01.940,2017-05-29 10:02:45.240
2451,10,2017-07-19 23:34:11.430,2017-07-30 18:56:25.820
2452,43,2019-09-25 18:48:45.110,2019-10-16 19:26:49.390
2453,6,2017-11-27 00:57:44.180,
2454,37,2018-03-06 07:10:46.680,
2455,26,2018-10-13 19:57:54.420,2018-11-14 21:22:10.610
2456,25,2019-06-25 16:06:40.760,2019-06-27 18:15:34.690
2457,48,2017-03-28 04:26:07.580,2017-04-28 08:12:11.030
2458,23,2018-11-07 10:10:54.790,2018-12-05 13:14:05.620
2459,22,2017-09-02 02:32:27.480,2017-10-10 17:21:16.180
2460,42,2019-03-15 14:52:55.450,2019-04-09 09:57:36.420
2461,17,2019-07-21 17:31:24.570,2019-08-18 22:16:26.360
2462,23,2019-05-11 06:06:43.400,2019-06-16 14:28:34.220
2463,30,2019-09-13 01:35:36.490,2019-10-01 08:20:13.920
2464,6,2019-06-05 17:30:40.890,
2465,21,2019-12-01 03:50:43.250,2019-12-27 17:14:09.330
2466,26,2017-09-18 06:11:35.280,2017-09-30 18:57:32.140
2467,35,2019-07-26 08:06:41.520,2019-08-28 23:07:33.450
2468,29,2019-03-08 22:05:10.860,2019-03-28 13:13:07.780
2469,13,2019-10-24 01:17:31.780,2019-11-18 09:15:54.910
2470,36,2018-12-14 20:53:36.700,2018-12-23 19:18:58.800
2471,46,2017-05-18 22:09:09.110,2017-05-28 21:13:24.730
2472,3,2019-01-26 05:20:22.760,
2473,34,2019-09-09 00:09:02.520,2019-09-11 02:10:06.390
2474,35,2019-04-03 20:59:39.430,
2475,26,2017-10-20 11:19:09.090,
2476,26,2018-07-10 00:08:43.690,2018-08-11 14:16:18.330
2477,33,2019-07-04 09:22:58.450,
2478,2,2019-05-24 21:09:25.070,2019-07-08 10:20:28.560
2479,37,2019-06-15 11:48:43.080,2019-07-21 05:17:27.710
2480,22,2019-03-05 20:53:14.420,2019-03-25 13:55:55.670
2481,3,2019-02-24 06:37:52.770,2019-04-08 12:52:54.720
2482,2,2019-09-06 22:05:39.410,
2483,4,2019-12-07 07:38:22.420,
2484,3,2019-01-14 17:07:40.340,2019-02-27 04:42:47.930
2485,9,2019-07-21 08:36:51.500,2019-08-29 20:23:49.330
2486,8,2017-07-15 10:50:04.580,2017-08-25 17:28:03.940
2487,16,2019-11-17 02:44:03.390,2019-12-02 15:01:24.720
2488,50,2018-11-10 13:25:45.350,2018-12-19 12:28:42.560
2489,44,2017-06-03 22:40:13.540,
2490,16,2018-03-14 21:05:23.860,2018-03-29 04:18:16.660
2491,15,2019-08-29 06:05:02.880,2019-09-25 00:33:35.670
2492,3,2017-10-12 08:49:44.620,2017-10-25 07:12:24.690
2493,47,2018-06-21 19:44:01.510,2018-07-05 22:55:29.860
2494,38,2019-05-25 01:11:01.450,2019-06-22 16:24:14.530
2495,25,2017-10-11 08:55:57.280,2017-10-28 18:51:23.150
2496,1,2017-06-30 23:55:23.780,
2497,33,2017-10-10 12:45:41.060,2017-11-17 21:44:05.010
2498,47,2019-07-09 02:51:42.880,2019-07-13 15:58:07.480
2499,32,2019-04-27 17:17:30.340,2019-05-22 02:27:35.180
2500,42,2017-08-30 14:05:15.990,
2501,10,2017-07-19 15:52:18.660,2017-08-28 13:11:37.810
2502,36,2017-03-15 20:51:40.890,2017-04-05 11:56:23.090
2503,36,2019-01-19 14:30:26.890,2019-02-09 03:22:46.660
2504,25,,
2505,37,2019-04-16 21:21:03.480,2019-04-25 11:32:00.470
2506,7,2019-06-22 22:30:10.330,2019-07-03 12:53:19.000
2507,10,2017-01-27 08:01:22.570,2017-02-16 22:01:19.750
2508,22,2019-02-16 05:21:29.230,2019-03-29 07:01:55.470
2509,11,2017-04-13 19:54:41.540,2017-05-07 05:34:40.740
2510,1,2019-11-19 05:18:48.810,2019-12-05 06:37:42.240
2511,42,2019-05-25 08:03:15.590,2019-06-17 11:23:39.750
2512,47,2017-09-25 21:00:53.130,2017-11-01 09:28:54.410
2513,37,2018-07-21 01:49:58.660,2018-09-06 03:56:06.870
2514,50,2019-09-18 16:24:31.740,
2515,40,2019-04-19 12:24:05.580,
2516,15,2017-12-22 03:13:31.470,2017-12-29 02:32:37.580
2517,19,2019-10-28 17:20:03.630,2019-12-13 12:39:32.870
2518,27,2017-05-24 13:38:56.350,2017-07-06 12:32:26.310
2519,47,2017-05-11 15:46:27.750,2017-06-21 01:41:23.180
2520,14,2017-02-07 11:50:28.150,2017-02-13 23:35:48.250
2521,10,2018-08-26 09:00:30.200,2018-09-04 21:08:39.720
2522,36,2019-02-27 22:03:16.430,2019-04-17 02:49:03.080
2523,35,2018-12-21 10:57:32.090,2018-12-24 09:42:31.040
2524,48,2019-11-29 12:07:58.470,
2525,21,2018-01-13 12:15:24.220,
2526,43,2019-03-27 10:16:37.840,
2527,6,2018-02-18 19:15:31.520,
2528,46,2017-10-11 04:17:03.940,2017-10-29 05:18:43.370
2529,11,2017-06-17 15:05:21.580,2017-06-17 19:03:28.420
2530,25,2017-02-19 08:32:57.680,2017-03-04 20:06:04.630
2531,44,2019-01-26 13:47:25.500,
2532,37,2018-09-02 08:09:01.020,2018-09-13 06:31:19.010
2533,20,2017-11-14 09:21:11.100,2017-12-01 09:23:25.290
2534,45,2018-06-05 17:47:10.110,2018-06-25 00:27:32.420
2535,13,2018-11-09 11:47:30.140,2018-12-20 02:02:59.520
2536,18,2019-04-03 07:19:13.670,2019-04-16 19:47:28.120
2537,17,2018-02-16 19:45:11.450,2018-02-22 15:53:57.710
2538,30,2017-03-06 21:15:44.700,2017-04-20 08:18:00.320
2539,17,2019-06-22 08:41:42.680,
2540,2,2017-05-14 17:35:38.150,
2541,49,2019-06-13 05:37:24.960,2019-06-22 01:40:56.300
2542,45,2017-08-11 22:04:01.200,2017-09-24 07:38:14.520
2543,40,2019-10-05 19:10:54.420,2019-10-17 08:53:58.520
2544,44,2019-01-19 17:50:20.150,2019-02-02 12:53:59.790
2545,24,2017-09-27 08:15:56.170,
2546,18,2019-10-02 14:56:28.700,2019-10-09 00:24:40.340
2547,17,2018-10-11 17:37:29.470,2018-11-13 21:57:18.720
2548,47,2018-10-03 10:20:32.940,2018-11-13 15:42:38.280
2549,49,2018-06-28 00:54:54.260,2018-08-10 18:30:29.390
2550,10,2017-08-25 05:32:39.680,
2551,33,2019-10-02 07:02:27.840,2019-11-02 06:31:20.400
2552,6,2018-08-23 20:12:32.420,2018-09-27 05:31:59.740
2553,50,2017-07-28 07:26:04.060,2017-08-02 19:19:38.220
2554,19,2018-11-26 19:08:55.450,2019-01-12 14:49:17.130
2555,32,2017-12-22 07:53:40.610,
2556,25,2017-12-29 20:36:18.040,2017-12-29 21:13:10.730
2557,2,2018-12-31 23:34:09.610,
2558,38,2017-10-31 14:00:58.660,2017-11-18 18:56:56.420
2559,4,2017-04-21 20:02:41.270,2017-05-17 11:29:17.080
2560,44,2019-03-24 06:14:37.260,2019-04-06 14:51:03.410
2561,2,2017-09-13 09:49:29.190,2017-10-03 03:05:32.430
2562,15,2019-05-19 08:35:36.570,2019-05-21 22:41:40.830
2563,12,2019-01-23 02:27:20.370,2019-03-06 13:53:13.730
2564,36,2019-09-08 18:59:51.710,2019-10-24 05:01:16.350
2565,7,2017-09-02 22:43:26.190,2017-10-21 09:47:23.220
2566,6,2017-10-14 07:34:34.930,2017-11-09 18:33:46.670
2567,28,2018-07-23 01:08:30.600,2018-07-29 09:44:11.120
2568,43,2018-02-27 16:58:21.090,2018-03-27 10:44:53.740
2569,38,2019-09-26 01:52:38.950,2019-10-16 23:13:55.650
2570,22,2018-05-08 16:21:26.410,2018-05-13 15:00:37.950
2571,49,2017-11-20 23:09:56.860,2017-12-28 22:54:07.940
2572,40,2019-03-07 23:37:17.560,2019-04-25 02:16:50.880
2573,11,2017-09-20 20:30:57.380,
2574,46,2019-01-09 15:03:37.960,2019-02-03 09:08:08.820
2575,15,2018-05-10 04:37:43.280,2018-06-04 14:40:28.110
2576,16,2018-01-26 14:19:51.040,2018-03-04 10:48:33.790
2577,46,2018-08-22 10:28:44.100,2018-08-26 01:55:33.670
2578,41,2018-10-04 22:07:52.560,
2579,25,2019-02-07 15:01:31.630,2019-03-15 06:24:37.920
2581,27,2018-11-23 03:17:45.890,2018-12-27 02:57:18.090
2582,9,2017-12-01 12:09:30.820,2018-01-12 07:50:35.500
2583,47,2018-09-11 23:58:49.900,2018-10-01 00:52:12.260
2584,1,2017-06-29 12:34:28.960,2017-06-30 05:47:07.390
2585,43,2017-02-06 21:09:48.610,2017-02-09 00:47:08.970
2586,38,2017-04-14 02:40:29.130,2017-04-27 11:46:08.740
2587,37,2017-04-27 12:50:56.510,
2588,2,2019-10-17 15:08:49.560,2019-11-15 17:49:37.080
2589,13,2017-06-24 12:42:28.760,
2590,38,2018-09-05 12:10:32.140,2018-10-05 12:51:01.450
2591,17,2017-11-14 14:14:04.390,2017-12-24 11:17:41.210
2592,29,2017-03-21 13:09:19.300,
2593,26,2019-01-09 09:20:02.530,2019-01-22 23:28:02.790
2594,23,2017-07-02 13:31:45.870,2017-07-31 05:09:44.150
2595,1,2019-02-18 16:09:23.050,2019-03-10 19:37:34.600
2596,35,2019-07-09 20:53:55.380,2019-07-17 09:48:34.100
2597,34,2019-08-20 18:37:33.270,2019-09-25 03:08:11.720
2598,4,2017-06-07 16:09:58.510,
2599,37,2018-11-20 18:28:19.390,2018-12-25 00:07:21.950
2600,18,2018-06-01 13:03:18.810,2018-06-28 09:50:37.600
2601,41,2018-05-26 02:27:44.210,2018-06-24 06:45:10.000
2602,25,2017-04-09 00:10:48.040,2017-05-28 17:20:53.750
2603,10,2017-03-27 12:32:26.850,2017-05-10 05:21:16.940
2604,28,2019-07-20 14:12:14.930,2019-08-27 08:33:24.450
2605,11,2018-06-16 15:40:57.130,2018-06-30 16:12:23.300
2606,44,2019-11-20 04:19:48.490,2019-12-01 11:43:17.210
2607,46,2017-07-14 00:31:55.110,2017-08-14 15:15:02.970
2608,5,2017-06-11 14:09:29.670,2017-07-29 17:32:19.640
2609,4,2019-11-25 22:39:27.060,2019-12-15 07:39:48.060
2610,17,2018-08-05 10:19:10.750,2018-09-07 21:34:52.860
2611,29,2017-07-02 15:49:57.250,2017-07-14 02:18:01.900
2612,11,2018-08-12 20:05:24.890,
2613,14,2017-03-26 15:32:11.140,2017-05-03 22:07:13.390
2614,1,2019-09-19 08:38:29.610,2019-09-29 09:14:32.050
2615,18,2019-12-05 07:34:34.000,2020-01-14 03:02:48.610
2616,43,2018-02-06 08:52:51.350,2018-02-08 09:52:11.530
2617,18,2019-01-18 05:04:23.240,2019-02-14 05:41:48.530
2618,11,2018-11-25 04:32:01.080,2019-01-04 01:09:08.240
2619,44,2017-05-23 21:23:35.480,2017-05-27 19:30:15.600
2620,20,2017-09-03 07:17:32.440,2017-09-09 10:34:20.640
2621,20,2017-11-09 19:40:59.840,2017-11-16 12:05:32.460
2622,26,2017-12-01 05:17:06.100,2017-12-20 12:12:11.500
2623,30,2019-02-27 04:07:24.010,
2624,50,2019-10-21 08:35:32.900,2019-10-30 05:05:09.980
2625,6,2019-07-14 12:44:09.800,2019-08-04 10:35:46.800
2626,20,2019-08-11 22:57:28.360,
2627,14,2019-05-21 12:17:24.720,
2628,39,2018-12-26 15:39:39.900,2019-01-01 17:15:58.910
2629,46,2019-04-23 13:06:29.440,2019-05-11 13:06:25.520
2630,31,2018-07-23 09:49:44.090,2018-07-27 03:28:21.430
2631,33,2018-11-03 20:31:30.140,2018-11-29 03:00:42.130
2632,43,2019-08-04 00:08:39.850,2019-08-11 12:13:51.690
2633,4,2017-05-01 23:00:48.730,2017-06-03 12:31:01.490
2634,7,2018-01-16 00:54:34.080,2018-03-02 12:33:26.860
2635,13,2019-07-15 04:54:15.290,2019-07-18 17:05:07.800
2636,3,2019-03-01 01:50:07.390,2019-03-27 06:32:45.350
2637,50,2017-03-10 13:36:41.960,2017-04-29 10:45:13.500
2638,19,2019-04-18 21:04:19.780,
2639,40,2018-01-04 13:27:58.510,2018-02-07 10:31:53.270
2640,49,2017-09-13 03:11:12.740,2017-09-14 18:25:21.540
2641,42,2017-01-17 23:48:40.080,2017-01-27 04:28:23.790
2642,33,2017-03-12 18:31:52.460,
2643,49,2019-08-18 13:48:39.050,2019-08-25 00:01:02.270
2644,47,2017-02-10 19:36:58.400,2017-03-11 12:18:15.820
2645,10,2017-02-19 16:24:47.240,
2646,6,2018-01-17 06:08:20.960,2018-02-06 08:04:29.790
2647,15,2017-09-30 08:17:19.690,
2648,25,2019-04-08 21:26:44.430,
2649,5,2017-09-24 05:06:48.270,
2650,8,2019-11-15 21:33:29.740,
2651,17,2017-06-27 10:07:45.000,2017-07-16 07:22:31.210
2652,23,2018-06-26 07:20:32.230,2018-08-13 09:29:59.450
2653,11,2019-05-14 20:19:45.560,2019-06-27 15:05:28.720
2654,18,2018-11-19 09:52:53.120,2018-11-26 20:01:37.110
2655,49,2019-07-20 03:48:49.890,
2656,16,2018-03-11 05:31:14.420,2018-03-11 19:53:09.880
2657,46,2019-02-07 10:54:25.950,2019-03-24 15:54:38.700
2658,10,2019-06-04 07:17:22.550,2019-07-20 09:30:46.160
2659,23,2019-10-02 06:05:42.140,
2660,42,2017-05-08 20:26:40.790,
2661,30,2017-06-17 07:23:41.740,
2662,8,2017-01-27 14:09:10.080,
2663,10,2018-02-02 20:03:00.230,2018-03-19 10:40:18.310
2664,24,2019-02-15 01:48:52.060,2019-03-14 23:18:26.280
2665,35,2019-10-22 12:07:34.100,
2666,37,2018-12-15 04:07:12.940,2019-01-10 21:20:30.280
2667,7,2018-12-26 00:07:57.870,2018-12-28 13:57:15.500
2668,8,2018-07-14 04:58:06.590,2018-09-01 06:04:45.810
2669,39,2018-03-29 21:53:37.400,2018-03-30 17:38:44.300
2670,15,2019-04-01 10:12:31.830,2019-04-18 14:47:21.330
2671,44,2017-04-24 18:24:36.350,2017-06-01 12:39:29.710
2672,50,2018-06-21 12:41:20.220,
2673,21,2018-04-12 19:23:20.570,2018-05-19 19:07:46.200
2674,45,2019-08-28 16:40:25.520,2019-09-05 15:40:03.610
2675,29,2017-05-08 04:03:24.250,2017-05-26 07:02:29.510
2676,37,2018-12-24 06:40:34.730,2019-01-16 07:18:15.760
2677,28,2019-09-14 19:03:24.600,2019-09-21 06:06:33.130
2678,33,2017-10-09 09:18:48.040,2017-11-16 16:53:45.950
2679,41,2018-07-23 21:03:17.610,2018-07-28 23:32:06.870
2680,50,2017-03-23 15:35:44.200,2017-04-30 09:45:26.160
2681,5,2018-01-15 12:55:29.550,
2682,40,2018-06-15 22:39:37.860,2018-07-21 15:59:02.160
2683,34,2017-04-12 15:01:04.330,2017-04-16 14:13:22.040
2684,38,2018-08-19 07:48:56.150,2018-08-30 03:34:58.560
2685,14,2019-05-06 06:39:38.020,2019-05-29 03:25:38.430
2686,10,2018-07-21 22:39:50.640,2018-08-14 02:56:42.410
2687,32,2017-03-02 22:52:13.710,2017-03-11 11:39:20.910
2688,37,2019-07-21 16:26:37.890,
2689,8,2017-01-16 06:43:06.440,2017-01-30 18:34:34.670
2690,47,2017-07-09 20:20:05.940,2017-07-31 08:24:21.600
2691,8,2019-07-31 19:50:52.460,2019-08-28 21:56:09.710
2692,41,2017-08-20 21:51:34.050,2017-09-30 01:11:27.320
2693,47,2017-12-09 06:22:36.700,2018-01-17 06:05:17.450
2694,49,2017-08-14 00:11:08.540,2017-08-29 03:53:15.840
2695,19,2018-03-30 18:50:48.990,2018-04-28 11:25:34.330
2696,34,2017-04-23 14:04:59.610,2017-05-12 10:59:01.890
2697,24,2018-09-01 07:27:05.160,2018-09-10 14:50:40.750
2698,25,2018-06-01 05:46:23.040,2018-06-02 06:34:07.690
2699,13,2018-11-10 05:34:15.920,2018-11-28 10:55:15.440
2700,23,2019-09-16 00:18:28.150,2019-10-14 14:35:50.210
2701,50,2019-05-08 07:36:33.930,
2702,8,2017-09-22 08:11:54.130,2017-11-10 11:56:23.740
2703,36,2017-01-29 16:49:59.560,2017-03-04 23:49:41.990
2704,40,2017-08-21 03:53:37.020,2017-09-27 22:19:04.950
2705,15,2019-10-30 10:54:46.730,
2706,18,2018-03-07 01:01:21.840,2018-03-21 10:56:55.230
2707,2,2019-01-01 02:30:26.980,
2708,16,2019-02-08 01:58:05.410,2019-02-28 20:09:08.970
2709,39,2019-03-16 14:01:24.300,2019-04-26 15:52:45.910
2710,12,2017-05-31 05:15:55.160,2017-06-26 23:43:13.710
2711,39,2018-10-22 02:17:44.270,2018-11-01 13:19:54.010
2712,13,2018-12-10 20:35:25.670,2019-01-16 01:44:21.820
2713,19,2018-09-21 20:36:13.920,2018-09-23 03:10:13.210
2714,23,2019-11-07 19:38:09.630,2019-11-25 23:49:14.750
2715,37,2017-07-28 12:11:16.880,
2716,41,,
2717,25,2017-10-09 23:58:19.960,
2718,22,2019-11-12 10:31:08.000,2020-01-01 00:55:13.910
