recordInventoryEntryNumber,recordEmployeeNum,entryRecordTimestamp
8651,5,2019-09-28 04:51:14.070
8652,44,2017-08-25 04:31:40.500
8653,38,2019-12-15 09:07:04.140
8654,11,2017-05-05 08:35:33.210
8655,12,2017-04-02 12:28:00.700
8656,14,2018-12-02 12:52:19.330
8657,32,2017-01-05 16:22:21.900
8658,30,2018-05-19 04:21:54.730
8659,35,2017-03-22 07:11:56.980
8660,1,2018-09-20 22:30:14.520
8661,4,2019-04-05 12:35:56.300
8662,26,2017-04-04 23:13:56.770
8663,23,2018-07-27 04:07:24.850
8664,30,2017-11-04 16:26:30.260
8665,15,2017-06-25 17:58:01.220
8666,43,2019-08-18 09:20:12.010
8667,46,2018-10-10 13:03:09.050
8668,38,2019-10-11 14:13:41.390
8669,28,2017-05-21 09:58:16.490
8670,44,2019-01-14 02:42:12.610
8671,46,2017-08-26 05:11:16.180
8672,31,2018-02-10 01:20:59.510
8673,25,2017-06-25 18:54:47.540
8674,48,2017-05-23 16:08:05.460
8675,18,2018-07-02 16:32:35.870
8676,24,2017-07-28 16:41:58.930
8677,42,2017-10-14 01:22:52.790
8678,4,2019-04-25 04:23:41.680
8679,42,2017-02-12 21:53:35.190
8680,26,2019-01-23 04:04:14.350
8681,34,2018-06-26 15:40:02.100
8682,39,2017-01-09 07:23:45.280
8683,9,2018-01-20 20:13:47.620
8684,22,2017-12-28 19:03:53.050
8685,38,2017-04-18 19:54:59.570
8686,24,2017-07-21 23:53:35.870
8687,7,2019-09-19 06:22:49.990
8688,15,2019-11-17 23:51:53.490
8689,22,2018-03-27 12:30:37.620
8690,31,2017-12-14 05:56:03.570
8691,22,2019-04-05 00:29:43.040
8692,37,2018-08-06 08:23:44.240
8693,45,2017-07-19 05:02:46.150
8694,31,2019-01-31 16:17:24.120
8695,33,2017-12-04 14:48:40.170
8696,8,2019-11-10 15:12:47.680
8697,28,2017-11-02 09:48:07.390
8698,33,2019-09-27 06:48:40.650
8699,12,2017-11-24 00:51:35.570
8700,35,2017-05-12 06:15:24.020
8701,21,2018-10-10 17:36:57.090
8702,50,2019-08-13 15:08:51.110
8703,15,2019-10-19 05:21:13.440
8704,22,2019-11-07 17:50:21.200
8705,14,2018-12-21 23:54:34.270
8706,24,2017-02-17 19:28:00.160
8707,19,2018-10-24 14:22:56.300
8708,40,2019-11-04 01:02:22.110
8709,43,2018-07-02 04:34:36.510
8710,38,2017-06-23 07:46:25.570
8711,23,2018-09-22 12:00:41.580
8712,28,2018-12-22 18:54:50.810
8713,39,2017-04-26 07:42:50.430
8714,9,2018-09-20 02:31:54.940
8715,18,2018-05-18 07:46:52.770
8716,15,2019-04-01 13:12:11.020
8717,17,2017-01-08 02:58:54.320
8718,2,2017-11-10 12:37:57.670
8719,43,2018-07-31 07:40:39.440
8720,42,2018-10-16 07:18:08.270
8721,36,2018-07-02 21:58:01.220
8722,32,2019-07-19 18:40:03.610
8723,16,2017-04-01 06:56:24.500
8724,48,2018-07-13 18:54:09.680
8725,23,2018-10-05 10:32:55.230
8726,9,2018-06-06 18:16:36.040
8727,37,2017-07-01 19:40:56.940
8728,45,2018-09-26 07:44:12.080
8729,16,2018-04-12 01:26:44.560
8730,10,2018-08-11 21:45:48.250
8731,46,2017-03-16 10:26:09.820
8732,9,2018-05-17 11:34:55.420
8733,42,2017-06-06 01:23:18.320
8734,8,2018-01-23 22:48:12.690
8735,6,2017-06-22 07:03:16.290
8736,34,2018-04-07 06:20:22.280
8737,25,2019-10-08 01:46:12.740
8738,38,2017-12-27 07:14:03.430
8739,8,2019-12-02 20:12:47.940
8740,14,2017-11-21 17:47:42.240
8741,5,2017-08-10 20:39:34.460
8742,18,2019-11-03 16:43:56.220
8743,22,2017-07-03 02:15:47.720
8744,35,2017-09-21 07:05:26.560
8745,8,2019-09-07 03:43:26.740
8746,44,2017-01-30 19:13:21.850
8747,49,2018-10-05 20:16:25.650
8748,36,2019-03-17 08:55:26.960
8749,14,2017-07-16 20:03:13.510
8750,19,2019-06-22 05:00:00.420
8751,42,2017-10-31 20:44:27.330
8752,27,2017-10-14 05:59:13.480
8753,41,2018-04-21 11:13:40.420
8754,21,2018-06-11 15:07:20.630
8755,49,2019-06-08 05:59:04.930
8756,39,2017-10-16 06:26:02.270
8757,35,2019-03-20 08:44:24.230
8758,18,2018-04-21 16:19:20.430
8759,50,2018-10-10 03:17:27.390
8760,6,2018-08-12 11:24:26.590
8761,38,2018-03-23 18:00:53.320
8762,25,2018-02-09 20:49:04.300
8763,25,2017-12-17 16:52:56.150
8764,34,2019-09-21 04:01:06.120
8765,42,2017-11-06 08:51:39.560
8766,14,2017-02-04 12:35:54.760
8767,37,2019-10-02 11:35:28.350
8768,31,2019-08-15 02:04:11.850
8769,3,2019-05-28 20:13:54.750
8770,34,2019-01-26 22:44:43.200
8771,41,2018-12-17 07:57:41.400
8772,29,2017-03-22 00:06:25.420
8773,45,2018-09-02 04:48:28.430
8774,30,2018-12-09 02:10:17.270
8775,38,2019-07-08 06:09:41.660
8776,19,2017-02-22 17:31:47.820
8777,11,2017-09-24 01:00:46.560
8778,32,2019-07-28 05:04:57.180
8779,40,2019-05-25 13:13:27.830
8780,29,2017-01-13 07:31:57.620
8781,10,2019-04-17 12:06:46.510
8782,1,2018-09-28 02:48:01.110
8783,32,2019-12-26 02:29:33.460
8784,47,2018-09-14 08:22:50.790
8785,19,2017-09-27 08:42:42.960
8786,20,2018-02-07 02:49:36.720
8787,19,2017-03-06 05:26:47.940
8788,22,2018-11-27 16:27:21.820
8789,9,2017-03-13 04:23:37.430
8790,18,2019-02-24 09:17:56.620
8791,49,2017-08-05 05:20:13.710
8792,7,2018-06-05 17:40:48.300
8793,38,2017-10-18 06:08:14.560
8794,3,2018-04-01 02:55:59.070
8795,27,2017-01-10 15:17:55.770
8796,30,2018-06-01 10:16:45.560
8797,44,2018-08-28 08:02:30.300
8798,39,2017-03-24 18:26:53.980
8799,43,2017-10-10 13:07:17.470
8800,44,2018-12-06 18:45:14.200
8801,8,2019-11-21 17:20:25.120
8802,18,2019-02-25 13:05:06.820
8803,34,2018-01-14 23:46:41.410
8804,30,2018-12-18 17:47:39.280
8805,28,2019-04-27 19:00:23.400
8806,13,2017-04-14 09:19:07.040
8807,33,2017-05-13 20:36:32.770
8808,12,2018-03-11 11:05:01.070
8809,34,2019-03-31 14:06:13.150
8810,31,2017-01-10 21:41:02.050
8811,28,2019-07-27 05:00:38.280
8812,4,2017-04-14 01:05:46.640
8813,29,2018-06-25 08:59:41.000
8814,21,2019-12-03 22:37:44.240
8815,46,2019-03-06 04:18:02.520
8816,37,2019-03-29 21:10:28.740
8817,44,2018-04-09 09:04:01.000
8818,28,2018-06-12 18:21:07.800
8819,16,2017-09-13 12:28:42.250
8820,23,2019-11-06 23:12:50.820
8821,46,2019-09-24 05:11:00.360
8822,15,2019-02-11 13:48:02.960
8823,23,2018-08-07 08:59:31.730
8824,36,2019-02-18 07:00:56.630
8825,35,2017-05-08 07:26:07.490
8826,34,2017-07-26 04:45:18.240
8827,42,2017-09-25 17:54:41.070
8828,43,2017-02-12 11:35:37.040
8829,3,2017-12-07 22:14:00.870
8830,8,2019-01-05 14:31:11.500
8831,26,2017-02-23 09:05:24.020
8832,23,2018-10-16 11:31:37.760
8833,39,2019-08-04 04:19:09.440
8834,46,2019-08-13 23:30:59.280
8835,22,2018-02-21 06:01:14.160
8836,43,2018-04-16 09:33:22.800
8837,18,2017-03-17 20:35:45.460
8838,2,2017-05-21 18:53:10.190
8839,20,2018-03-02 00:28:17.880
8840,6,2018-09-28 18:51:16.800
8841,38,2019-03-11 06:11:03.390
8842,8,2017-06-11 12:22:26.130
8843,39,2017-05-30 03:51:49.840
8844,28,2017-11-13 00:01:29.710
8845,40,2019-07-26 01:04:39.690
8846,46,2018-08-06 18:34:47.630
8847,29,2018-10-11 04:48:27.180
8848,18,2019-06-16 18:39:46.050
8849,7,2019-05-31 12:01:47.450
8850,40,2018-03-14 07:23:13.840
8851,37,2018-09-29 17:20:59.370
8852,17,2018-04-17 11:21:11.630
8853,23,2019-07-12 04:05:51.570
8854,21,2017-01-08 09:49:47.340
8855,49,2018-06-18 15:10:15.040
8856,43,2018-02-14 20:13:31.910
8857,46,2017-11-06 06:26:51.110
8858,48,2017-12-02 17:27:47.070
8859,45,2017-05-14 15:15:55.400
8860,44,2018-07-08 14:15:59.310
8861,22,2018-11-22 07:06:01.550
8862,41,2017-07-29 08:49:35.940
8863,9,2019-03-09 03:08:17.270
8864,27,2018-08-18 17:37:55.080
8865,6,2019-02-19 21:29:18.180
8866,6,2019-03-06 23:34:58.280
8867,15,2018-09-14 00:03:03.910
8868,33,2018-12-03 18:47:27.930
8869,50,2019-02-02 09:37:30.240
8870,4,2017-06-19 22:53:08.350
8871,19,2019-07-05 07:38:53.610
8872,42,2019-02-09 12:27:40.090
8873,8,2019-05-28 10:00:11.950
8874,10,2018-12-14 05:29:05.340
8875,35,2018-02-14 18:05:01.970
8876,38,2019-05-14 13:21:53.830
8877,27,2018-12-02 00:46:56.510
8878,45,2017-11-02 20:19:57.840
8879,47,2018-09-08 13:41:09.790
8880,40,2018-05-11 20:29:44.160
8881,6,2019-07-10 16:41:31.390
8882,24,2017-02-11 07:48:53.900
8883,36,2017-08-08 09:18:36.090
8884,14,2019-12-18 17:31:27.530
8885,21,2019-10-21 07:40:31.860
8886,10,2017-04-09 22:33:38.490
8887,50,2019-01-15 19:39:12.820
8888,19,2019-05-23 10:18:14.640
8889,47,2019-03-27 16:20:09.180
8890,29,2019-12-12 21:52:17.230
8891,47,2019-07-16 03:08:26.360
8892,21,2019-05-11 18:25:13.270
8893,7,2018-07-06 07:04:20.810
8894,26,2018-10-10 22:57:13.040
8895,34,2017-06-28 20:43:03.680
8896,48,2017-02-22 17:45:17.170
8897,50,2017-08-05 02:19:38.080
8898,13,2019-09-09 15:49:08.840
8899,23,2019-11-02 23:50:54.990
8900,35,2017-02-19 05:13:41.950
8901,31,2019-08-19 07:16:33.740
8902,46,2018-09-19 04:27:42.650
8903,18,2017-07-03 04:46:06.000
8904,4,2017-01-23 22:01:46.040
8905,22,2019-11-02 15:45:31.120
8906,45,2018-07-21 03:57:08.460
8907,9,2017-07-04 20:37:05.900
8908,14,2018-11-02 19:32:06.010
8909,36,2018-09-05 16:41:23.420
8910,12,2018-02-24 18:36:03.410
8911,17,2019-12-12 06:00:37.630
8912,1,2017-07-05 23:06:39.250
8913,2,2018-05-20 12:49:37.030
8914,6,2017-08-22 14:34:17.370
8915,39,2019-01-07 21:03:40.240
8916,48,2017-10-13 12:56:26.580
8917,5,2019-12-22 14:25:06.860
8918,46,2018-05-14 20:39:38.810
8919,6,2018-08-01 22:01:42.480
8920,47,2017-03-27 04:35:57.630
8921,6,2018-09-01 08:45:05.420
8922,47,2018-09-06 06:36:34.440
8923,37,2019-03-31 18:37:30.500
8924,21,2018-09-27 10:58:46.930
8925,7,2018-03-05 14:44:44.230
8926,49,2019-10-04 21:22:38.570
8927,36,2019-09-12 18:09:45.290
8928,33,2019-03-03 19:38:30.050
8929,27,2017-12-17 20:21:21.600
8930,38,2017-03-02 21:39:02.700
8931,38,2019-01-25 23:55:47.750
8932,15,2017-05-23 14:48:25.210
8933,23,2019-04-03 11:10:56.240
8934,12,2018-02-27 06:17:20.470
8935,9,2018-03-25 00:21:06.530
8936,10,2019-07-09 23:53:43.250
8937,7,2019-06-20 00:51:10.780
8938,32,2017-02-06 22:12:19.120
8939,42,2019-01-03 19:04:34.640
8940,27,2019-12-28 06:09:12.650
8941,2,2019-04-25 12:01:32.060
8942,37,2017-10-23 02:49:13.470
8943,34,2018-01-13 01:18:03.370
8944,36,2018-08-15 02:07:52.500
8945,13,2017-01-08 07:22:56.420
8946,47,2019-10-21 10:29:19.250
8947,19,2019-10-28 13:25:52.460
8948,1,2017-04-17 22:05:03.390
8949,38,2018-05-06 11:27:17.390
8950,36,2017-12-15 01:45:24.450
8951,43,2017-09-03 15:19:41.320
8952,5,2017-05-20 20:21:32.110
8953,8,2018-09-13 22:16:18.500
8954,27,2017-06-10 01:40:10.660
8955,29,2017-11-28 05:25:08.400
8956,35,2019-10-06 14:16:00.970
8957,10,2017-11-17 14:20:11.300
8958,48,2019-12-22 03:32:58.030
8959,48,2019-03-27 08:40:05.800
8960,23,2019-09-21 04:29:14.800
8961,10,2018-10-06 02:29:11.640
8962,26,2017-02-16 22:04:48.740
8963,37,2018-05-16 10:20:45.240
8964,48,2019-02-08 05:13:10.150
8965,24,2018-08-03 13:59:30.470
8966,3,2019-08-27 21:09:06.860
8967,28,2018-11-14 07:58:48.360
8968,40,2019-05-31 06:57:47.110
8969,48,2019-08-10 00:54:53.730
8970,30,2017-10-27 21:21:37.980
8971,42,2017-01-20 10:48:06.430
8972,24,2018-09-05 07:58:30.150
8973,4,2018-03-28 14:10:19.870
8974,29,2017-04-21 02:26:01.970
8975,46,2018-07-13 23:54:09.980
8976,20,2017-09-26 14:44:58.580
8977,13,2019-08-15 02:51:57.100
8978,1,2018-01-07 01:35:05.530
8979,9,2017-01-17 13:24:47.840
8980,10,2018-12-01 09:55:54.190
8981,31,2019-10-14 20:00:49.540
8982,35,2019-06-25 12:48:29.960
8983,46,2017-06-05 22:05:36.360
8984,41,2019-07-17 21:57:25.760
8985,46,2019-10-02 20:20:46.950
8986,34,2019-07-04 20:59:49.490
8987,8,2019-04-11 23:43:30.950
8988,47,2018-02-20 11:54:26.920
8989,34,2017-12-28 03:39:24.010
8990,25,2018-01-09 05:27:43.370
8991,50,2019-09-06 21:25:55.910
8992,9,2018-11-08 22:20:11.240
8993,34,2017-11-15 14:09:13.220
8994,20,2019-12-31 05:15:34.810
8995,17,2017-12-19 03:51:46.270
8996,26,2019-05-18 19:31:21.860
8997,50,2017-01-19 09:14:42.060
8998,36,2018-02-09 12:17:52.480
8999,12,2019-03-15 06:17:13.120
9000,11,2018-11-21 18:02:16.960
9001,20,2018-02-17 18:21:35.150
9002,29,2018-06-14 14:40:35.450
9003,4,2019-03-02 01:44:02.780
9004,8,2019-10-26 20:45:43.710
9005,45,2018-09-04 00:49:41.200
9006,19,2019-11-14 18:35:48.700
9007,2,2019-04-12 02:46:09.060
9008,29,2019-03-20 10:13:20.150
9009,32,2019-08-10 16:35:01.090
9010,9,2019-10-03 13:30:11.600
9011,22,2017-06-15 03:01:12.820
9012,9,2017-12-25 06:15:09.350
9013,39,2019-02-25 06:30:05.940
9014,39,2017-04-25 22:04:02.310
9015,43,2019-03-23 13:57:30.960
9016,26,2018-03-04 03:14:36.140
9017,31,2019-10-05 09:47:45.060
9018,47,2018-06-28 17:58:38.100
9019,3,2018-07-22 05:20:26.810
9020,41,2017-09-18 19:47:21.940
9021,46,2017-01-13 19:42:51.280
9022,32,2019-03-17 04:53:13.170
9023,7,2017-01-27 10:23:32.470
9024,23,2019-03-21 11:48:07.870
9025,30,2017-05-12 02:46:07.510
9026,33,2019-10-07 11:06:43.180
9027,40,2018-10-13 09:14:12.920
9028,35,2019-02-21 16:12:46.070
9029,13,2019-05-16 07:13:59.500
9030,20,2017-09-25 19:25:41.970
9031,20,2019-07-07 09:01:22.820
9032,28,2019-12-27 03:53:03.560
9033,40,2017-06-19 00:04:32.200
9034,49,2018-12-18 08:56:00.260
9035,41,2019-08-22 15:45:16.480
9036,2,2019-07-21 08:38:48.300
9037,31,2017-10-13 11:36:57.920
9038,38,2019-05-23 08:56:02.700
9039,47,2019-04-07 11:44:27.050
9040,27,2019-10-31 18:33:05.570
9041,33,2019-07-26 00:16:10.960
9042,29,2019-02-11 11:50:26.080
9043,16,2019-05-21 21:01:37.290
9044,25,2017-11-03 10:59:46.350
9045,3,2017-08-10 12:30:23.930
9046,41,2017-01-22 09:54:27.370
9047,21,2018-01-31 20:54:42.100
9048,46,2019-04-16 15:24:02.420
9049,27,2017-02-25 17:10:27.000
9050,42,2017-05-13 01:57:25.570
9051,45,2018-08-19 14:03:31.320
9052,3,2019-10-18 12:17:13.290
9053,34,2019-08-10 23:13:03.020
9054,22,2019-12-08 14:34:26.750
9055,15,2017-08-06 02:09:35.070
9056,38,2018-10-22 01:40:00.900
9057,23,2017-08-03 12:43:41.360
9058,31,2018-10-30 07:29:40.840
9059,29,2018-06-02 17:26:53.960
9060,12,2018-12-04 03:43:34.020
9061,30,2019-12-15 00:04:37.280
9062,17,2018-07-30 22:38:52.680
9063,17,2018-09-10 08:40:44.040
9064,12,2018-07-14 20:38:42.380
9065,39,2019-07-18 21:01:33.040
9066,45,2017-01-24 04:54:25.790
9067,20,2018-10-10 08:42:56.070
9068,41,2017-09-14 20:08:56.460
9069,48,2018-03-28 22:02:49.790
9070,41,2017-06-18 20:23:00.600
9071,45,2017-02-13 17:52:02.270
9072,44,2018-04-01 23:45:20.560
9073,1,2017-11-10 02:43:46.000
9074,26,2017-08-19 04:13:44.030
9075,8,2018-05-01 16:37:12.340
9076,17,2019-08-31 03:02:32.800
9077,16,2019-12-10 21:46:20.960
9078,32,2019-03-31 17:20:35.240
9079,21,2019-01-21 14:41:29.740
9080,39,2019-06-25 07:04:04.270
9081,13,2017-12-05 11:41:28.100
9082,45,2019-01-09 04:39:51.550
9083,8,2018-12-29 16:19:33.780
9084,21,2019-09-14 08:52:19.490
9085,26,2018-09-21 21:21:37.990
9086,17,2019-11-15 08:35:58.190
9087,44,2019-10-24 05:33:56.220
9088,18,2017-07-03 08:29:50.740
9089,34,2019-10-19 09:46:29.900
9090,3,2019-03-19 20:39:11.810
9091,30,2018-03-08 20:58:13.100
9092,50,2018-01-26 23:37:50.790
9093,10,2017-01-23 13:38:56.980
9094,35,2018-08-10 23:06:07.540
9095,48,2019-10-19 09:06:49.870
9096,16,2018-05-26 23:58:33.630
9097,13,2019-10-13 19:09:08.640
9098,5,2018-06-22 11:47:59.590
9099,36,2018-03-05 21:32:10.730
9100,9,2017-08-21 05:46:49.450
9101,22,2019-01-19 13:25:34.070
9102,30,2018-03-11 09:22:24.530
9103,48,2018-03-10 11:51:54.350
9104,37,2018-07-04 14:46:25.320
9105,47,2019-05-28 11:17:03.610
9106,2,2017-03-17 15:26:57.710
9107,3,2017-06-28 04:13:34.590
9108,9,2017-04-15 02:27:29.790
9109,14,2017-04-03 23:18:42.310
9110,49,2018-09-26 21:28:18.940
9111,22,2019-09-26 06:41:15.930
9112,42,2018-04-09 15:25:10.500
9113,11,2018-07-02 02:29:12.700
9114,40,2018-12-14 16:53:10.260
9115,49,2017-08-05 12:52:07.970
9116,35,2018-07-25 20:04:36.970
9117,10,2018-12-16 19:46:24.960
9118,46,2017-07-22 20:24:14.970
9119,36,2019-02-11 11:53:29.310
9120,22,2018-10-02 09:05:51.160
9121,1,2019-12-30 07:32:34.890
9122,2,2019-07-16 09:58:23.410
9123,8,2019-10-11 05:37:52.590
9124,46,2018-06-08 16:22:57.650
9125,12,2018-02-08 20:51:10.030
9126,46,2019-07-16 19:34:38.000
9127,35,2018-03-28 08:12:39.000
9128,16,2019-08-23 15:24:50.110
9129,28,2017-08-20 05:07:24.910
9130,43,2017-02-26 10:20:48.360
9131,4,2019-01-05 21:29:59.130
9132,12,2019-07-12 08:17:19.940
9133,46,2018-01-01 22:54:56.780
9134,12,2018-07-28 23:59:30.840
9135,18,2017-08-19 13:05:48.230
9136,34,2017-11-22 07:07:57.000
9137,47,2019-04-30 11:18:49.230
9138,22,2018-06-08 09:34:29.090
9139,24,2017-07-07 10:36:31.020
9140,24,2019-02-21 17:27:49.070
9141,15,2018-06-16 10:29:15.140
9142,36,2017-08-11 13:10:41.680
9143,5,2018-02-04 17:25:48.680
9144,35,2017-08-08 06:11:44.160
9145,31,2017-06-11 05:11:49.250
9146,39,2019-01-01 06:27:24.570
9147,39,2017-10-12 08:23:43.300
9148,20,2017-03-19 08:46:57.200
9149,37,2018-04-09 20:27:06.610
9150,13,2018-06-19 10:05:03.150
9151,6,2017-10-27 14:36:07.070
9152,17,2018-02-15 22:57:46.520
9153,19,2018-02-14 17:52:58.510
9154,14,2017-04-11 22:42:12.250
9155,9,2019-03-09 06:57:45.450
9156,20,2018-07-03 06:39:40.830
9157,22,2019-10-04 19:42:06.610
9158,2,2017-07-08 01:08:14.500
9159,25,2018-04-24 12:19:11.940
9160,2,2017-07-07 02:31:25.710
9161,18,2018-09-24 03:58:29.570
9162,38,2017-01-10 10:35:20.580
9163,31,2019-01-30 09:09:43.860
9164,22,2017-12-10 07:43:42.430
9165,46,2018-07-13 04:31:07.530
9166,11,2018-11-12 22:16:20.650
9167,46,2019-11-14 01:12:28.070
9168,50,2018-12-01 14:36:45.950
9169,23,2018-12-25 00:43:18.670
9170,16,2017-06-06 18:12:15.330
9171,39,2018-01-13 00:31:40.420
9172,39,2019-04-25 03:57:22.410
9173,23,2018-08-02 06:29:36.380
9174,13,2017-09-03 00:11:18.640
9175,8,2019-11-13 02:55:15.720
9176,15,2018-10-26 01:49:27.380
9177,48,2017-02-25 11:57:54.810
9178,23,2017-05-28 17:12:41.120
9179,16,2018-02-14 09:23:31.220
9180,24,2019-06-20 05:14:15.580
9181,7,2017-10-21 14:12:48.440
9182,15,2019-09-27 20:18:45.170
9183,30,2018-04-02 15:57:55.560
9184,16,2017-11-06 04:19:13.770
9185,37,2018-09-10 23:41:40.590
9186,37,2019-12-30 20:28:34.220
9187,44,2019-02-06 17:15:18.340
9188,32,2019-07-18 18:32:20.510
9189,4,2017-09-04 20:21:58.470
9190,48,2018-07-11 02:50:43.660
9191,12,2018-11-06 08:38:51.310
9192,45,2018-02-11 14:38:51.700
9193,47,2018-03-15 14:23:47.530
9194,23,2018-02-01 10:05:23.480
9195,7,2017-05-16 07:46:19.090
9196,27,2018-08-30 14:36:14.310
9197,6,2019-06-16 22:09:03.570
9198,33,2018-09-05 00:26:35.850
9199,40,2019-11-27 04:08:58.650
9200,21,2017-02-09 12:33:37.110
9201,43,2018-12-26 20:34:03.820
9202,40,2019-07-05 06:54:07.430
9203,48,2018-11-21 06:52:34.970
9204,21,2018-01-16 09:08:39.480
9205,25,2019-04-18 10:13:11.510
9206,18,2019-11-04 06:48:32.290
9207,45,2017-08-23 21:32:01.820
9208,7,2018-11-17 16:07:58.310
9209,7,2019-03-30 04:18:42.660
9210,44,2018-05-08 21:24:32.100
9211,23,2017-08-04 13:04:46.180
9212,50,2017-08-07 05:13:07.090
9213,37,2019-07-12 20:52:50.270
9214,2,2019-09-17 17:46:08.550
9215,45,2018-04-22 18:00:15.630
9216,3,2018-05-31 07:20:05.640
9217,9,2019-10-20 11:29:06.130
9218,15,2019-05-09 04:14:21.790
9219,35,2019-06-17 08:33:21.390
9220,9,2017-05-10 09:44:03.740
9221,17,2017-08-04 20:34:56.870
9222,14,2017-04-02 21:50:13.380
9223,46,2019-02-25 03:28:57.540
9224,25,2018-04-03 02:35:37.520
9225,4,2017-05-12 05:41:50.540
9226,44,2019-07-03 19:58:09.000
9227,43,2017-08-05 13:46:03.770
9228,1,2017-01-30 02:35:58.030
9229,6,2018-07-23 06:40:01.080
9230,32,2017-01-15 11:13:58.370
9231,10,2019-03-01 05:36:15.200
9232,15,2017-10-10 18:08:48.090
9233,34,2017-10-16 13:42:28.810
9234,45,2019-01-01 22:38:23.060
9235,31,2018-11-26 00:01:58.490
9236,18,2018-05-13 05:33:40.150
9237,18,2018-04-30 16:01:08.190
9238,9,2017-12-08 18:14:48.680
9239,41,2017-07-10 15:03:09.880
9240,20,2018-07-18 02:37:27.140
9241,42,2017-05-12 09:16:24.660
9242,38,2017-03-02 11:48:48.620
9243,26,2017-09-15 07:41:31.600
9244,10,2019-10-16 05:17:41.540
9245,26,2019-04-15 00:50:02.350
9246,13,2017-04-08 09:08:53.420
9247,9,2018-03-09 18:26:27.860
9248,45,2017-06-03 07:56:43.240
9249,28,2017-06-22 19:11:04.880
9250,5,2018-02-05 19:08:30.750
9251,19,2018-06-29 15:13:58.550
9252,41,2017-09-12 03:10:54.010
9253,49,2017-12-15 19:20:14.940
9254,31,2019-07-25 02:24:54.900
9255,4,2017-03-28 15:19:52.060
9256,29,2017-02-28 03:20:35.620
9257,44,2019-04-28 18:55:03.900
9258,23,2018-07-07 19:16:37.510
9259,17,2018-04-12 18:18:08.090
9260,32,2017-10-23 01:53:02.470
9261,25,2017-03-16 13:06:44.930
9262,45,2019-08-02 02:58:24.770
9263,1,2018-09-15 21:31:24.100
9264,26,2017-11-13 02:52:13.130
9265,35,2018-03-24 21:55:42.510
9266,8,2018-06-07 03:30:08.240
9267,17,2017-03-26 21:56:01.440
9268,42,2018-02-21 11:17:30.730
9269,21,2018-11-05 18:44:29.730
9270,28,2018-12-09 21:04:10.550
9271,35,2019-04-18 19:49:44.430
9272,1,2017-11-06 02:45:35.570
9273,25,2019-08-16 06:07:59.560
9274,16,2017-09-16 07:38:28.580
9275,17,2019-02-25 11:38:28.610
9276,29,2018-12-20 17:17:16.350
9277,39,2018-11-15 09:03:18.960
9278,36,2019-12-17 17:05:37.440
9279,50,2018-08-08 19:01:23.510
9280,42,2018-01-05 14:15:57.210
9281,36,2019-08-20 03:43:32.180
9282,48,2017-04-10 07:48:20.570
9283,24,2017-08-22 12:57:47.030
9284,1,2018-04-15 09:09:53.560
9285,13,2019-01-24 02:47:58.700
9286,19,2019-03-19 03:09:59.890
9287,17,2017-03-11 09:46:32.330
9288,3,2017-08-14 21:25:58.350
9289,42,2017-12-09 13:43:53.780
9290,3,2019-10-16 19:55:16.130
9291,24,2018-05-12 11:36:18.490
9292,46,2019-05-09 02:29:38.640
9293,42,2019-06-02 11:18:33.550
9294,10,2018-03-15 17:06:04.360
9295,45,2018-12-17 10:49:40.220
9296,48,2017-06-10 05:07:11.400
9297,37,2018-12-24 21:58:05.880
9298,1,2017-10-12 04:25:24.900
9299,26,2018-05-04 21:36:49.590
9300,18,2017-10-12 04:36:20.280
9301,47,2019-06-09 12:42:16.060
9302,17,2019-07-09 08:21:17.990
9303,24,2017-03-14 07:43:27.470
9304,50,2017-01-12 10:26:01.600
9305,20,2018-09-08 16:31:00.610
9306,19,2019-07-20 09:49:31.710
9307,17,2017-11-03 11:29:02.810
9308,34,2018-05-17 23:39:13.440
9309,15,2017-03-31 10:12:45.530
9310,26,2019-02-12 16:27:46.070
9311,41,2017-03-17 11:05:53.660
9312,9,2018-04-27 07:27:17.020
9313,23,2018-04-14 03:42:28.290
9314,26,2018-05-18 20:25:00.730
9315,47,2019-05-31 09:59:49.640
9316,28,2017-06-19 20:20:49.650
9317,22,2019-12-12 05:23:53.250
9318,1,2018-06-16 23:58:25.790
9319,13,2018-03-03 20:38:12.710
9320,17,2018-11-22 11:22:37.300
9321,42,2018-04-09 19:29:32.130
9322,14,2018-07-19 19:21:20.150
9323,1,2019-07-03 22:35:27.720
9324,19,2017-05-01 23:59:06.930
9325,5,2019-02-25 04:59:57.210
9326,40,2018-06-13 19:23:18.990
9327,9,2019-12-24 22:34:40.930
9328,16,2017-06-12 02:01:19.740
9329,21,2017-01-05 09:15:22.390
9330,20,2019-02-26 02:03:30.170
9331,42,2017-03-24 22:18:30.680
9332,38,2017-08-18 13:38:35.300
9333,11,2017-08-01 05:59:06.710
9334,33,2019-06-15 11:06:04.240
9335,46,2017-11-30 16:08:48.430
9336,19,2017-07-14 12:02:23.430
9337,25,2018-08-09 08:44:31.290
9338,24,2017-10-14 10:16:19.320
9339,31,2018-06-20 18:07:00.530
9340,45,2018-10-19 14:51:52.660
9341,3,2017-03-29 13:07:20.230
9342,34,2017-07-12 02:54:07.140
9343,39,2018-08-30 02:30:48.900
9344,16,2018-08-25 17:03:31.330
9345,13,2018-07-01 17:50:11.320
9346,15,2018-07-16 18:24:14.340
9347,23,2018-03-31 02:06:37.230
9348,16,2019-09-17 05:59:36.030
