workAttendanceTime,workGetOffTime,workHourEmployeeNum
2017-04-05 19:18:41.410,2017-04-13 19:18:42.410,17
2017-04-05 19:35:44.050,2017-04-13 19:35:45.050,5
2017-04-05 19:46:17.740,2017-04-13 19:46:18.740,30
2017-04-05 21:44:32.770,2017-04-13 21:44:33.770,8
2017-04-06 00:04:04.220,2017-04-14 00:04:05.220,13
2017-04-06 01:01:32.280,2017-04-14 01:01:33.280,39
2017-04-06 01:01:53.480,2017-04-14 01:01:54.480,50
2017-04-06 01:02:36.690,2017-04-14 01:02:37.690,20
2017-04-06 01:09:42.610,2017-04-14 01:09:43.610,24
2017-04-06 02:05:58.650,2017-04-14 02:05:59.650,45
2017-04-06 02:13:22.080,2017-04-14 02:13:23.080,13
2017-04-06 02:44:01.330,2017-04-14 02:44:02.330,19
2017-04-06 02:50:47.570,2017-04-14 02:50:48.570,36
2017-04-06 03:13:28.930,2017-04-14 03:13:29.930,13
2017-04-06 03:25:16.200,2017-04-14 03:25:17.200,12
2017-04-06 04:11:05.050,2017-04-14 04:11:06.050,39
2017-04-06 04:40:32.620,2017-04-14 04:40:33.620,37
2017-04-06 04:48:39.670,2017-04-14 04:48:40.670,48
2017-04-06 06:38:05.510,2017-04-14 06:38:06.510,50
2017-04-06 07:18:58.250,2017-04-14 07:18:59.250,12
2017-04-06 09:11:14.190,2017-04-14 09:11:15.190,36
2017-04-06 12:28:45.450,2017-04-14 12:28:46.450,50
2017-04-06 12:46:04.560,2017-04-14 12:46:05.560,20
2017-04-06 13:31:02.850,2017-04-14 13:31:03.850,29
2017-04-06 13:41:39.760,2017-04-14 13:41:40.760,40
2017-04-06 15:19:10.830,2017-04-14 15:19:11.830,41
2017-04-06 15:34:33.790,2017-04-14 15:34:34.790,18
2017-04-06 15:55:17.420,2017-04-14 15:55:18.420,23
2017-04-06 16:10:11.750,2017-04-14 16:10:12.750,42
2017-04-06 16:21:09.170,2017-04-14 16:21:10.170,19
2017-04-06 16:35:34.450,2017-04-14 16:35:35.450,33
2017-04-06 18:15:45.380,2017-04-14 18:15:46.380,29
2017-04-06 18:23:28.030,2017-04-14 18:23:29.030,7
2017-04-06 18:41:01.210,2017-04-14 18:41:02.210,22
2017-04-06 18:48:44.940,2017-04-14 18:48:45.940,41
2017-04-06 19:04:10.440,2017-04-14 19:04:11.440,49
2017-04-06 20:45:07.700,2017-04-14 20:45:08.700,11
2017-04-06 21:13:28.810,2017-04-14 21:13:29.810,8
2017-04-06 22:16:21.490,2017-04-14 22:16:22.490,16
2017-04-07 00:08:54.970,2017-04-15 00:08:55.970,20
2017-04-07 01:45:30.330,2017-04-15 01:45:31.330,9
2017-04-07 01:54:43.820,2017-04-15 01:54:44.820,38
2017-04-07 02:50:46.500,2017-04-15 02:50:47.500,37
2017-04-07 03:32:16.910,2017-04-15 03:32:17.910,36
2017-04-07 03:43:04.760,2017-04-15 03:43:05.760,33
2017-04-07 04:09:43.490,2017-04-15 04:09:44.490,13
2017-04-07 05:39:54.400,2017-04-15 05:39:55.400,29
2017-04-07 05:44:30.170,2017-04-15 05:44:31.170,29
2017-04-07 06:07:54.370,2017-04-15 06:07:55.370,18
2017-04-07 06:12:00.320,2017-04-15 06:12:01.320,9
2017-04-07 06:17:11.750,2017-04-15 06:17:12.750,21
2017-04-07 06:19:01.400,2017-04-15 06:19:02.400,5
2017-04-07 06:41:43.300,2017-04-15 06:41:44.300,29
2017-04-07 07:20:05.670,2017-04-15 07:20:06.670,29
2017-04-07 07:47:51.420,2017-04-15 07:47:52.420,9
2017-04-07 08:26:52.540,2017-04-15 08:26:53.540,14
2017-04-07 08:42:00.790,2017-04-15 08:42:01.790,50
2017-04-07 08:45:27.550,2017-04-15 08:45:28.550,28
2017-04-07 09:35:28.140,2017-04-15 09:35:29.140,19
2017-04-07 09:39:07.210,2017-04-15 09:39:08.210,18
2017-04-07 09:49:41.210,2017-04-15 09:49:42.210,4
2017-04-07 11:14:24.080,2017-04-15 11:14:25.080,14
2017-04-07 11:18:50.750,2017-04-15 11:18:51.750,1
2017-04-07 11:53:34.930,2017-04-15 11:53:35.930,46
2017-04-07 12:45:44.460,2017-04-15 12:45:45.460,12
2017-04-07 12:47:11.580,2017-04-15 12:47:12.580,3
2017-04-07 13:57:38.330,2017-04-15 13:57:39.330,23
2017-04-07 14:11:46.630,2017-04-15 14:11:47.630,20
2017-04-07 15:32:13.090,2017-04-15 15:32:14.090,22
2017-04-07 16:03:28.370,2017-04-15 16:03:29.370,12
2017-04-07 16:57:20.360,2017-04-15 16:57:21.360,6
2017-04-07 17:00:02.510,2017-04-15 17:00:03.510,9
2017-04-07 17:45:22.090,2017-04-15 17:45:23.090,6
2017-04-07 17:48:52.400,2017-04-15 17:48:53.400,19
2017-04-07 18:06:05.970,2017-04-15 18:06:06.970,33
2017-04-07 19:44:56.500,2017-04-15 19:44:57.500,33
2017-04-07 21:00:10.160,2017-04-15 21:00:11.160,38
2017-04-07 21:02:33.810,2017-04-15 21:02:34.810,22
2017-04-07 21:22:49.270,2017-04-15 21:22:50.270,47
2017-04-07 21:31:25.990,2017-04-15 21:31:26.990,11
2017-04-07 21:45:16.550,2017-04-15 21:45:17.550,42
2017-04-07 22:14:45.130,2017-04-15 22:14:46.130,10
2017-04-07 22:18:25.710,2017-04-15 22:18:26.710,38
2017-04-07 22:24:51.810,2017-04-15 22:24:52.810,13
2017-04-07 23:05:30.470,2017-04-15 23:05:31.470,27
2017-04-08 00:57:32.440,2017-04-16 00:57:33.440,23
2017-04-08 01:00:58.030,2017-04-16 01:00:59.030,43
2017-04-08 01:29:23.700,2017-04-16 01:29:24.700,11
2017-04-08 02:28:40.910,2017-04-16 02:28:41.910,40
2017-04-08 02:29:37.390,2017-04-16 02:29:38.390,46
2017-04-08 02:55:54.970,2017-04-16 02:55:55.970,33
2017-04-08 03:06:29.010,2017-04-16 03:06:30.010,4
2017-04-08 03:53:21.360,2017-04-16 03:53:22.360,21
2017-04-08 03:54:21.850,2017-04-16 03:54:22.850,31
2017-04-08 04:06:29.410,2017-04-16 04:06:30.410,46
2017-04-08 04:16:16.720,2017-04-16 04:16:17.720,20
2017-04-08 04:29:13.540,2017-04-16 04:29:14.540,34
2017-04-08 04:43:36.710,2017-04-16 04:43:37.710,22
2017-04-08 06:07:49.080,2017-04-16 06:07:50.080,24
2017-04-08 07:06:49.100,2017-04-16 07:06:50.100,11
2017-04-08 08:15:39.630,2017-04-16 08:15:40.630,42
2017-04-08 08:32:33.810,2017-04-16 08:32:34.810,5
2017-04-08 08:41:26.600,2017-04-16 08:41:27.600,33
2017-04-08 09:06:57.170,2017-04-16 09:06:58.170,16
2017-04-08 09:47:27.220,2017-04-16 09:47:28.220,48
2017-04-08 12:16:21.550,2017-04-16 12:16:22.550,2
2017-04-08 13:29:56.860,2017-04-16 13:29:57.860,37
2017-04-08 14:10:53.850,2017-04-16 14:10:54.850,19
2017-04-08 14:53:32.920,2017-04-16 14:53:33.920,3
2017-04-08 15:13:38.370,2017-04-16 15:13:39.370,26
2017-04-08 15:30:01.190,2017-04-16 15:30:02.190,20
2017-04-08 16:20:09.810,2017-04-16 16:20:10.810,45
2017-04-08 17:08:01.830,2017-04-16 17:08:02.830,37
2017-04-08 17:16:29.400,2017-04-16 17:16:30.400,22
2017-04-08 17:53:32.980,2017-04-16 17:53:33.980,1
2017-04-08 19:06:12.140,2017-04-16 19:06:13.140,23
2017-04-08 22:07:07.650,2017-04-16 22:07:08.650,49
2017-04-08 23:18:05.260,2017-04-16 23:18:06.260,2
2017-04-08 23:30:24.850,2017-04-16 23:30:25.850,17
2017-04-09 00:08:50.720,2017-04-17 00:08:51.720,6
2017-04-09 00:50:42.750,2017-04-17 00:50:43.750,20
2017-04-09 01:39:56.480,2017-04-17 01:39:57.480,42
2017-04-09 01:40:20.150,2017-04-17 01:40:21.150,24
2017-04-09 01:47:21.270,2017-04-17 01:47:22.270,6
2017-04-09 01:52:23.580,2017-04-17 01:52:24.580,31
2017-04-09 02:02:28.560,2017-04-17 02:02:29.560,48
2017-04-09 02:20:39.470,2017-04-17 02:20:40.470,48
2017-04-09 02:28:05.330,2017-04-17 02:28:06.330,34
2017-04-09 03:38:26.940,2017-04-17 03:38:27.940,3
2017-04-09 03:58:25.430,2017-04-17 03:58:26.430,48
2017-04-09 04:55:15.340,2017-04-17 04:55:16.340,46
2017-04-09 05:22:49.660,2017-04-17 05:22:50.660,14
2017-04-09 06:10:09.140,2017-04-17 06:10:10.140,27
2017-04-09 07:09:29.890,2017-04-17 07:09:30.890,36
2017-04-09 07:33:17.100,2017-04-17 07:33:18.100,11
2017-04-09 07:35:32.670,2017-04-17 07:35:33.670,4
2017-04-09 08:58:12.960,2017-04-17 08:58:13.960,8
2017-04-09 10:00:35.080,2017-04-17 10:00:36.080,8
2017-04-09 11:04:29.170,2017-04-17 11:04:30.170,45
2017-04-09 11:20:05.990,2017-04-17 11:20:06.990,10
2017-04-09 11:29:28.890,2017-04-17 11:29:29.890,37
2017-04-09 11:31:31.780,2017-04-17 11:31:32.780,5
2017-04-09 11:35:35.010,2017-04-17 11:35:36.010,22
2017-04-09 13:18:04.770,2017-04-17 13:18:05.770,10
2017-04-09 13:30:56.610,2017-04-17 13:30:57.610,36
2017-04-09 13:45:34.230,2017-04-17 13:45:35.230,11
2017-04-09 14:11:03.230,2017-04-17 14:11:04.230,4
2017-04-09 14:14:00.210,2017-04-17 14:14:01.210,28
2017-04-09 16:21:43.800,2017-04-17 16:21:44.800,50
2017-04-09 16:41:37.730,2017-04-17 16:41:38.730,39
2017-04-09 17:01:04.490,2017-04-17 17:01:05.490,36
2017-04-09 17:18:41.030,2017-04-17 17:18:42.030,16
2017-04-09 17:38:00.220,2017-04-17 17:38:01.220,3
2017-04-09 17:48:46.550,2017-04-17 17:48:47.550,20
2017-04-09 18:30:44.650,2017-04-17 18:30:45.650,28
2017-04-09 19:17:39.620,2017-04-17 19:17:40.620,50
2017-04-09 19:41:11.210,2017-04-17 19:41:12.210,21
2017-04-09 19:52:14.280,2017-04-17 19:52:15.280,35
2017-04-09 20:00:53.890,2017-04-17 20:00:54.890,13
2017-04-09 20:19:25.580,2017-04-17 20:19:26.580,41
2017-04-09 21:42:52.810,2017-04-17 21:42:53.810,26
2017-04-09 21:52:03.960,2017-04-17 21:52:04.960,10
2017-04-09 22:12:21.710,2017-04-17 22:12:22.710,48
2017-04-09 22:20:46.080,2017-04-17 22:20:47.080,33
2017-04-10 01:05:39.130,2017-04-18 01:05:40.130,39
2017-04-10 01:17:11.180,2017-04-18 01:17:12.180,40
2017-04-10 01:19:58.610,2017-04-18 01:19:59.610,20
2017-04-10 01:44:46.640,2017-04-18 01:44:47.640,16
2017-04-10 01:47:35.310,2017-04-18 01:47:36.310,37
2017-04-10 02:09:54.830,2017-04-18 02:09:55.830,43
2017-04-10 03:50:48.870,2017-04-18 03:50:49.870,6
2017-04-10 04:15:35.870,2017-04-18 04:15:36.870,11
2017-04-10 04:43:01.610,2017-04-18 04:43:02.610,12
2017-04-10 05:42:00.890,2017-04-18 05:42:01.890,2
2017-04-10 05:57:42.940,2017-04-18 05:57:43.940,45
2017-04-10 06:01:38.770,2017-04-18 06:01:39.770,7
2017-04-10 08:08:53.760,2017-04-18 08:08:54.760,34
2017-04-10 09:21:20.030,2017-04-18 09:21:21.030,47
2017-04-10 09:32:24.400,2017-04-18 09:32:25.400,14
2017-04-10 10:36:43.920,2017-04-18 10:36:44.920,2
2017-04-10 10:52:11.780,2017-04-18 10:52:12.780,42
2017-04-10 11:27:21.350,2017-04-18 11:27:22.350,10
2017-04-10 11:39:44.320,2017-04-18 11:39:45.320,20
2017-04-10 12:12:15.500,2017-04-18 12:12:16.500,20
2017-04-10 12:34:25.470,2017-04-18 12:34:26.470,9
2017-04-10 12:59:11.960,2017-04-18 12:59:12.960,16
2017-04-10 14:51:50.880,2017-04-18 14:51:51.880,6
2017-04-10 15:20:19.530,2017-04-18 15:20:20.530,46
2017-04-10 15:23:00.170,2017-04-18 15:23:01.170,32
2017-04-10 15:26:09.650,2017-04-18 15:26:10.650,35
2017-04-10 15:38:41.460,2017-04-18 15:38:42.460,38
2017-04-10 15:43:25.250,2017-04-18 15:43:26.250,42
2017-04-10 15:45:56.330,2017-04-18 15:45:57.330,21
2017-04-10 16:42:54.100,2017-04-18 16:42:55.100,48
2017-04-10 17:07:39.650,2017-04-18 17:07:40.650,36
2017-04-10 17:25:10.140,2017-04-18 17:25:11.140,17
2017-04-10 17:25:16.490,2017-04-18 17:25:17.490,11
2017-04-10 17:57:25.440,2017-04-18 17:57:26.440,18
2017-04-10 20:00:46.900,2017-04-18 20:00:47.900,22
2017-04-10 21:08:24.660,2017-04-18 21:08:25.660,14
2017-04-10 22:06:01.310,2017-04-18 22:06:02.310,16
2017-04-10 22:19:00.320,2017-04-18 22:19:01.320,5
2017-04-10 22:55:19.340,2017-04-18 22:55:20.340,46
2017-04-11 01:08:33.270,2017-04-19 01:08:34.270,50
2017-04-11 01:39:41.780,2017-04-19 01:39:42.780,48
2017-04-11 01:53:32.220,2017-04-19 01:53:33.220,16
2017-04-11 02:58:31.820,2017-04-19 02:58:32.820,17
2017-04-11 04:09:49.280,2017-04-19 04:09:50.280,39
2017-04-11 04:51:35.820,2017-04-19 04:51:36.820,24
2017-04-11 04:58:17.960,2017-04-19 04:58:18.960,24
2017-04-11 05:34:08.580,2017-04-19 05:34:09.580,45
2017-04-11 05:57:06.970,2017-04-19 05:57:07.970,29
2017-04-11 07:08:43.130,2017-04-19 07:08:44.130,21
2017-04-11 07:36:04.880,2017-04-19 07:36:05.880,7
2017-04-11 08:16:04.210,2017-04-19 08:16:05.210,32
2017-04-11 08:43:57.290,2017-04-19 08:43:58.290,46
2017-04-11 08:46:57.390,2017-04-19 08:46:58.390,22
2017-04-11 08:49:39.320,2017-04-19 08:49:40.320,29
2017-04-11 09:24:59.700,2017-04-19 09:25:00.700,46
2017-04-11 09:50:07.650,2017-04-19 09:50:08.650,38
2017-04-11 10:07:24.760,2017-04-19 10:07:25.760,50
2017-04-11 10:16:23.690,2017-04-19 10:16:24.690,20
2017-04-11 10:36:06.420,2017-04-19 10:36:07.420,39
2017-04-11 10:57:32.060,2017-04-19 10:57:33.060,44
2017-04-11 11:19:07.140,2017-04-19 11:19:08.140,40
2017-04-11 11:23:17.600,2017-04-19 11:23:18.600,31
2017-04-11 12:08:43.760,2017-04-19 12:08:44.760,47
2017-04-11 12:14:32.530,2017-04-19 12:14:33.530,8
2017-04-11 13:24:41.710,2017-04-19 13:24:42.710,30
2017-04-11 14:19:14.160,2017-04-19 14:19:15.160,19
2017-04-11 15:41:02.810,2017-04-19 15:41:03.810,7
2017-04-11 16:05:35.810,2017-04-19 16:05:36.810,8
2017-04-11 16:30:03.660,2017-04-19 16:30:04.660,40
2017-04-11 16:45:41.240,2017-04-19 16:45:42.240,39
2017-04-11 17:05:33.500,2017-04-19 17:05:34.500,46
2017-04-11 17:58:26.410,2017-04-19 17:58:27.410,7
2017-04-11 18:33:29.670,2017-04-19 18:33:30.670,44
2017-04-11 18:36:21.090,2017-04-19 18:36:22.090,35
2017-04-11 19:09:26.020,2017-04-19 19:09:27.020,20
2017-04-11 19:25:32.200,2017-04-19 19:25:33.200,30
2017-04-11 20:12:11.300,2017-04-19 20:12:12.300,39
2017-04-11 21:33:15.820,2017-04-19 21:33:16.820,21
2017-04-11 21:37:26.140,2017-04-19 21:37:27.140,39
2017-04-11 22:14:42.300,2017-04-19 22:14:43.300,2
2017-04-11 22:15:03.470,2017-04-19 22:15:04.470,2
2017-04-11 22:18:35.430,2017-04-19 22:18:36.430,37
2017-04-11 22:57:37.270,2017-04-19 22:57:38.270,29
2017-04-11 23:17:13.660,2017-04-19 23:17:14.660,40
2017-04-11 23:22:29.300,2017-04-19 23:22:30.300,10
2017-04-11 23:30:04.200,2017-04-19 23:30:05.200,4
2017-04-12 00:02:08.310,2017-04-20 00:02:09.310,39
2017-04-12 00:05:17.470,2017-04-20 00:05:18.470,15
2017-04-12 00:10:32.030,2017-04-20 00:10:33.030,3
2017-04-12 00:53:52.260,2017-04-20 00:53:53.260,37
2017-04-12 01:08:01.470,2017-04-20 01:08:02.470,17
2017-04-12 01:13:21.240,2017-04-20 01:13:22.240,45
2017-04-12 01:30:19.680,2017-04-20 01:30:20.680,42
2017-04-12 01:40:04.010,2017-04-20 01:40:05.010,9
2017-04-12 02:47:31.670,2017-04-20 02:47:32.670,34
2017-04-12 03:03:10.690,2017-04-20 03:03:11.690,1
2017-04-12 03:23:34.850,2017-04-20 03:23:35.850,8
2017-04-12 03:50:52.850,2017-04-20 03:50:53.850,28
2017-04-12 03:55:05.980,2017-04-20 03:55:06.980,34
2017-04-12 03:57:08.280,2017-04-20 03:57:09.280,43
2017-04-12 04:50:02.560,2017-04-20 04:50:03.560,48
2017-04-12 06:45:32.630,2017-04-20 06:45:33.630,1
2017-04-12 08:07:27.700,2017-04-20 08:07:28.700,46
2017-04-12 08:26:34.070,2017-04-20 08:26:35.070,48
2017-04-12 08:27:42.030,2017-04-20 08:27:43.030,25
2017-04-12 08:28:29.730,2017-04-20 08:28:30.730,13
2017-04-12 08:44:46.780,2017-04-20 08:44:47.780,21
2017-04-12 08:51:46.690,2017-04-20 08:51:47.690,26
2017-04-12 09:21:23.910,2017-04-20 09:21:24.910,5
2017-04-12 09:22:39.950,2017-04-20 09:22:40.950,50
2017-04-12 09:28:22.690,2017-04-20 09:28:23.690,4
2017-04-12 09:55:08.130,2017-04-20 09:55:09.130,15
2017-04-12 09:56:50.610,2017-04-20 09:56:51.610,32
2017-04-12 10:03:36.920,2017-04-20 10:03:37.920,7
2017-04-12 10:13:08.830,2017-04-20 10:13:09.830,1
2017-04-12 10:35:56.840,2017-04-20 10:35:57.840,48
2017-04-12 14:07:11.460,2017-04-20 14:07:12.460,17
2017-04-12 16:02:34.480,2017-04-20 16:02:35.480,38
2017-04-12 16:10:07.070,2017-04-20 16:10:08.070,4
2017-04-12 16:41:33.880,2017-04-20 16:41:34.880,11
2017-04-12 17:01:06.390,2017-04-20 17:01:07.390,49
2017-04-12 17:09:21.910,2017-04-20 17:09:22.910,20
2017-04-12 18:20:24.680,2017-04-20 18:20:25.680,5
2017-04-12 18:52:58.950,2017-04-20 18:52:59.950,38
2017-04-12 19:35:58.060,2017-04-20 19:35:59.060,16
2017-04-12 20:23:03.450,2017-04-20 20:23:04.450,3
2017-04-12 20:33:59.450,2017-04-20 20:34:00.450,14
2017-04-12 21:35:43.740,2017-04-20 21:35:44.740,21
2017-04-12 21:38:23.030,2017-04-20 21:38:24.030,19
2017-04-12 21:57:25.820,2017-04-20 21:57:26.820,20
2017-04-12 22:07:20.700,2017-04-20 22:07:21.700,41
2017-04-12 22:08:23.450,2017-04-20 22:08:24.450,32
2017-04-12 22:10:09.350,2017-04-20 22:10:10.350,31
2017-04-12 22:33:33.390,2017-04-20 22:33:34.390,8
2017-04-12 23:00:35.730,2017-04-20 23:00:36.730,1
2017-04-12 23:40:36.470,2017-04-20 23:40:37.470,7
2017-04-13 00:20:36.420,2017-04-21 00:20:37.420,22
2017-04-13 00:26:52.140,2017-04-21 00:26:53.140,24
2017-04-13 01:31:06.410,2017-04-21 01:31:07.410,17
2017-04-13 01:39:14.780,2017-04-21 01:39:15.780,13
2017-04-13 02:18:35.540,2017-04-21 02:18:36.540,37
2017-04-13 02:20:16.470,2017-04-21 02:20:17.470,42
2017-04-13 03:09:46.400,2017-04-21 03:09:47.400,8
2017-04-13 03:49:54.280,2017-04-21 03:49:55.280,32
2017-04-13 04:27:48.330,2017-04-21 04:27:49.330,7
2017-04-13 04:32:48.270,2017-04-21 04:32:49.270,25
2017-04-13 04:41:17.860,2017-04-21 04:41:18.860,30
2017-04-13 06:53:55.260,2017-04-21 06:53:56.260,40
2017-04-13 07:33:04.300,2017-04-21 07:33:05.300,10
2017-04-13 07:42:32.750,2017-04-21 07:42:33.750,16
2017-04-13 08:25:29.160,2017-04-21 08:25:30.160,14
2017-04-13 09:53:02.800,2017-04-21 09:53:03.800,13
2017-04-13 10:47:33.690,2017-04-21 10:47:34.690,30
2017-04-13 10:56:32.850,2017-04-21 10:56:33.850,41
2017-04-13 10:57:20.690,2017-04-21 10:57:21.690,50
2017-04-13 11:24:00.820,2017-04-21 11:24:01.820,4
2017-04-13 11:25:50.850,2017-04-21 11:25:51.850,37
2017-04-13 11:37:38.020,2017-04-21 11:37:39.020,18
2017-04-13 12:49:42.770,2017-04-21 12:49:43.770,12
2017-04-13 13:16:14.290,2017-04-21 13:16:15.290,40
2017-04-13 14:49:38.580,2017-04-21 14:49:39.580,47
2017-04-13 14:53:31.340,2017-04-21 14:53:32.340,41
2017-04-13 14:56:49.570,2017-04-21 14:56:50.570,42
2017-04-13 15:45:00.440,2017-04-21 15:45:01.440,1
2017-04-13 15:53:41.730,2017-04-21 15:53:42.730,36
2017-04-13 16:16:03.230,2017-04-21 16:16:04.230,36
2017-04-13 16:31:21.780,2017-04-21 16:31:22.780,8
2017-04-13 16:41:44.520,2017-04-21 16:41:45.520,47
2017-04-13 16:48:26.510,2017-04-21 16:48:27.510,21
2017-04-13 17:10:30.670,2017-04-21 17:10:31.670,12
2017-04-13 17:12:46.460,2017-04-21 17:12:47.460,40
2017-04-13 17:18:38.700,2017-04-21 17:18:39.700,41
2017-04-13 18:03:24.890,2017-04-21 18:03:25.890,3
2017-04-13 18:13:27.710,2017-04-21 18:13:28.710,46
2017-04-13 19:19:26.360,2017-04-21 19:19:27.360,44
2017-04-13 21:01:48.360,2017-04-21 21:01:49.360,29
2017-04-13 21:28:22.970,2017-04-21 21:28:23.970,11
2017-04-13 21:59:05.020,2017-04-21 21:59:06.020,10
2017-04-14 00:20:31.260,2017-04-22 00:20:32.260,43
2017-04-14 00:41:27.560,2017-04-22 00:41:28.560,22
2017-04-14 00:44:57.840,2017-04-22 00:44:58.840,30
2017-04-14 00:45:54.570,2017-04-22 00:45:55.570,2
2017-04-14 01:21:06.080,2017-04-22 01:21:07.080,11
2017-04-14 01:35:34.810,2017-04-22 01:35:35.810,39
2017-04-14 03:07:22.640,2017-04-22 03:07:23.640,43
2017-04-14 03:25:31.570,2017-04-22 03:25:32.570,42
2017-04-14 04:32:19.040,2017-04-22 04:32:20.040,7
2017-04-14 04:33:48.160,2017-04-22 04:33:49.160,4
2017-04-14 04:59:01.800,2017-04-22 04:59:02.800,18
2017-04-14 05:38:40.280,2017-04-22 05:38:41.280,36
2017-04-14 06:52:19.300,2017-04-22 06:52:20.300,35
2017-04-14 07:27:39.050,2017-04-22 07:27:40.050,6
2017-04-14 08:16:40.380,2017-04-22 08:16:41.380,13
2017-04-14 08:24:33.540,2017-04-22 08:24:34.540,3
2017-04-14 09:00:56.130,2017-04-22 09:00:57.130,10
2017-04-14 09:55:23.940,2017-04-22 09:55:24.940,47
2017-04-14 09:56:07.110,2017-04-22 09:56:08.110,30
2017-04-14 11:17:04.150,2017-04-22 11:17:05.150,39
2017-04-14 11:36:17.220,2017-04-22 11:36:18.220,4
2017-04-14 11:39:49.550,2017-04-22 11:39:50.550,45
2017-04-14 12:41:31.080,2017-04-22 12:41:32.080,16
2017-04-14 13:06:15.350,2017-04-22 13:06:16.350,2
2017-04-14 14:31:25.040,2017-04-22 14:31:26.040,41
2017-04-14 14:39:57.890,2017-04-22 14:39:58.890,29
2017-04-14 15:05:36.980,2017-04-22 15:05:37.980,23
2017-04-14 15:50:50.710,2017-04-22 15:50:51.710,28
2017-04-14 16:04:09.070,2017-04-22 16:04:10.070,11
2017-04-14 16:18:38.620,2017-04-22 16:18:39.620,6
2017-04-14 16:26:29.230,2017-04-22 16:26:30.230,42
2017-04-14 18:01:42.270,2017-04-22 18:01:43.270,25
2017-04-14 18:16:39.660,2017-04-22 18:16:40.660,1
2017-04-14 18:26:44.990,2017-04-22 18:26:45.990,10
2017-04-14 18:29:55.030,2017-04-22 18:29:56.030,17
2017-04-14 18:38:47.060,2017-04-22 18:38:48.060,44
2017-04-14 18:57:28.120,2017-04-22 18:57:29.120,12
2017-04-14 19:44:58.650,2017-04-22 19:44:59.650,17
2017-04-14 20:18:49.760,2017-04-22 20:18:50.760,32
2017-04-14 20:45:00.080,2017-04-22 20:45:01.080,14
2017-04-14 21:21:51.500,2017-04-22 21:21:52.500,40
2017-04-14 21:35:54.980,2017-04-22 21:35:55.980,44
2017-04-14 23:20:46.600,2017-04-22 23:20:47.600,12
2017-04-14 23:23:32.580,2017-04-22 23:23:33.580,37
2017-04-15 00:17:38.930,2017-04-23 00:17:39.930,9
2017-04-15 01:24:19.850,2017-04-23 01:24:20.850,18
2017-04-15 02:02:25.230,2017-04-23 02:02:26.230,41
2017-04-15 02:25:10.830,2017-04-23 02:25:11.830,45
2017-04-15 02:32:43.290,2017-04-23 02:32:44.290,36
2017-04-15 03:37:49.060,2017-04-23 03:37:50.060,4
2017-04-15 03:57:09.980,2017-04-23 03:57:10.980,23
2017-04-15 04:05:18.300,2017-04-23 04:05:19.300,1
2017-04-15 04:11:16.720,2017-04-23 04:11:17.720,39
2017-04-15 04:16:10.930,2017-04-23 04:16:11.930,4
2017-04-15 04:57:14.140,2017-04-23 04:57:15.140,22
2017-04-15 05:43:40.800,2017-04-23 05:43:41.800,30
2017-04-15 05:44:45.160,2017-04-23 05:44:46.160,1
2017-04-15 06:03:23.860,2017-04-23 06:03:24.860,32
2017-04-15 06:10:57.120,2017-04-23 06:10:58.120,49
2017-04-15 06:28:17.620,2017-04-23 06:28:18.620,45
2017-04-15 06:43:34.750,2017-04-23 06:43:35.750,29
2017-04-15 06:51:24.620,2017-04-23 06:51:25.620,16
2017-04-15 06:58:48.790,2017-04-23 06:58:49.790,41
2017-04-15 07:50:16.850,2017-04-23 07:50:17.850,15
2017-04-15 08:42:55.440,2017-04-23 08:42:56.440,46
2017-04-15 10:25:45.510,2017-04-23 10:25:46.510,44
2017-04-15 10:35:28.040,2017-04-23 10:35:29.040,24
2017-04-15 10:36:53.480,2017-04-23 10:36:54.480,10
2017-04-15 10:40:40.170,2017-04-23 10:40:41.170,3
2017-04-15 10:55:10.240,2017-04-23 10:55:11.240,18
2017-04-15 11:08:32.140,2017-04-23 11:08:33.140,32
2017-04-15 11:55:39.080,2017-04-23 11:55:40.080,26
2017-04-15 12:21:44.720,2017-04-23 12:21:45.720,23
2017-04-15 13:12:57.050,2017-04-23 13:12:58.050,4
2017-04-15 13:27:09.940,2017-04-23 13:27:10.940,37
2017-04-15 13:31:01.160,2017-04-23 13:31:02.160,38
2017-04-15 13:39:06.850,2017-04-23 13:39:07.850,1
2017-04-15 16:32:01.040,2017-04-23 16:32:02.040,50
2017-04-15 16:48:43.720,2017-04-23 16:48:44.720,26
2017-04-15 17:32:28.910,2017-04-23 17:32:29.910,46
2017-04-15 17:34:08.810,2017-04-23 17:34:09.810,30
2017-04-15 17:41:12.940,2017-04-23 17:41:13.940,29
2017-04-15 19:26:30.510,2017-04-23 19:26:31.510,11
2017-04-15 19:39:55.400,2017-04-23 19:39:56.400,26
2017-04-15 19:51:32.890,2017-04-23 19:51:33.890,19
2017-04-15 19:55:16.360,2017-04-23 19:55:17.360,35
2017-04-15 20:11:20.280,2017-04-23 20:11:21.280,7
2017-04-15 20:13:32.010,2017-04-23 20:13:33.010,48
2017-04-15 20:41:45.980,2017-04-23 20:41:46.980,3
2017-04-15 20:45:03.750,2017-04-23 20:45:04.750,32
2017-04-15 21:28:01.970,2017-04-23 21:28:02.970,8
2017-04-15 22:01:11.870,2017-04-23 22:01:12.870,8
2017-04-15 22:15:55.020,2017-04-23 22:15:56.020,28
2017-04-15 22:47:52.970,2017-04-23 22:47:53.970,38
